Price,Open,High,Low,Close,Close,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
2014-08-01,23.725000381469727,24.155000686645508,23.702499389648438,21.209674835205078,24.032499313354492,194044000
2014-08-04,24.092500686645508,24.145000457763672,23.792499542236328,21.09053611755371,23.897499084472656,159832000
2014-08-05,23.84000015258789,23.920000076293945,23.59000015258789,20.986845016479492,23.780000686645508,223732000
2014-08-06,23.6875,23.8700008392334,23.677499771118164,20.951541900634766,23.739999771118164,154232000
2014-08-07,23.732500076293945,23.987499237060547,23.524999618530273,20.949316024780273,23.6200008392334,186844000
2014-08-08,23.565000534057617,23.704999923706055,23.31999969482422,21.006967544555664,23.684999465942383,167460000
2014-08-11,23.8174991607666,24.020000457763672,23.709999084472656,21.284133911132812,23.997499465942383,146340000
2014-08-12,24.010000228881836,24.219999313354492,23.90250015258789,21.279705047607422,23.99250030517578,135180000
2014-08-13,24.037500381469727,24.309999465942383,24.010000228881836,21.56130027770996,24.309999465942383,127664000
2014-08-14,24.332500457763672,24.392499923706055,24.200000762939453,21.61895751953125,24.375,112464000
2014-08-15,24.475000381469727,24.547500610351562,24.21500015258789,21.725387573242188,24.4950008392334,195804000
2014-08-18,24.622499465942383,24.842500686645508,24.4950008392334,21.987030029296875,24.790000915527344,190288000
2014-08-19,24.852500915527344,25.170000076293945,24.829999923706055,22.29080581665039,25.13249969482422,277596000
2014-08-20,25.110000610351562,25.272499084472656,24.987499237060547,22.29967498779297,25.142499923706055,210796000
2014-08-21,25.142499923706055,25.235000610351562,25.02750015258789,22.301898956298828,25.145000457763672,133912000
2014-08-22,25.072500228881836,25.36750030517578,25.047500610351562,22.46597671508789,25.329999923706055,176736000
2014-08-25,25.447500228881836,25.542499542236328,25.31999969482422,22.514747619628906,25.385000228881836,161080000
2014-08-26,25.354999542236328,25.375,25.21500015258789,22.37062644958496,25.22249984741211,132608000
2014-08-27,25.2549991607666,25.642499923706055,25.174999237060547,22.645578384399414,25.532499313354492,209476000
2014-08-28,25.397499084472656,25.69499969482422,25.389999389648438,22.67218780517578,25.5625,273840000
2014-08-29,25.71500015258789,25.725000381469727,25.549999237060547,22.72761344909668,25.625,178380000
2014-09-02,25.764999389648438,25.934999465942383,25.68000030517578,22.905006408691406,25.825000762939453,214256000
2014-09-03,25.774999618530273,25.799999237060547,24.645000457763672,21.938249588012695,24.735000610351562,501684000
2014-09-04,24.712499618530273,25.022499084472656,24.447500228881836,21.756431579589844,24.530000686645508,342872000
2014-09-05,24.700000762939453,24.84749984741211,24.577499389648438,21.94489860534668,24.74250030517578,233828000
2014-09-08,24.825000762939453,24.827499389648438,24.512500762939453,21.809648513793945,24.59000015258789,185426800
2014-09-09,24.770000457763672,25.770000457763672,24.03499984741211,21.72760581970215,24.497499465942383,759385200
2014-09-10,24.502500534057617,25.27750015258789,24.440000534057617,22.395021438598633,25.25,403478400
2014-09-11,25.102500915527344,25.360000610351562,24.905000686645508,22.490365982055664,25.357500076293945,249412400
2014-09-12,25.302499771118164,25.547500610351562,25.270000457763672,22.54136085510254,25.415000915527344,250504400
2014-09-15,25.702499389648438,25.762500762939453,25.360000610351562,22.534709930419922,25.407499313354492,245266000
2014-09-16,24.950000762939453,25.315000534057617,24.72249984741211,22.36397361755371,25.21500015258789,267632400
2014-09-17,25.3174991607666,25.450000762939453,25.147499084472656,22.523624420166016,25.395000457763672,243706000
2014-09-18,25.482500076293945,25.587499618530273,25.389999389648438,22.570186614990234,25.447500228881836,149197600
2014-09-19,25.572500228881836,25.587499618530273,25.125,22.386152267456055,25.239999771118164,283609600
2014-09-22,25.450000762939453,25.53499984741211,25.145000457763672,22.408323287963867,25.264999389648438,211153600
2014-09-23,25.149999618530273,25.735000610351562,25.135000228881836,22.758663177490234,25.65999984741211,253608800
2014-09-24,25.540000915527344,25.712499618530273,25.299999237060547,22.561317443847656,25.4375,240687200
2014-09-25,25.127500534057617,25.177499771118164,24.43000030517578,21.701000213623047,24.467500686645508,400368000
2014-09-26,24.63249969482422,25.1875,24.600000381469727,22.339584350585938,25.1875,249482000
2014-09-29,24.662500381469727,25.110000610351562,24.657499313354492,22.197683334350586,25.02750015258789,199065200
2014-09-30,25.202499389648438,25.385000228881836,25.13249969482422,22.339584350585938,25.1875,221056400
2014-10-01,25.147499084472656,25.172500610351562,24.674999237060547,21.9914608001709,24.795000076293945,205965200
2014-10-02,24.8174991607666,25.05500030517578,24.510000228881836,22.151119232177734,24.975000381469727,191031200
2014-10-03,24.860000610351562,25.052499771118164,24.760000228881836,22.089031219482422,24.905000686645508,173878400
2014-10-06,24.987499237060547,25.162500381469727,24.854999542236328,22.089031219482422,24.905000686645508,148204800
2014-10-07,24.857500076293945,25.030000686645508,24.6825008392334,21.896120071411133,24.6875,168376800
2014-10-08,24.690000534057617,25.27750015258789,24.577499389648438,22.35067367553711,25.200000762939453,229618800
2014-10-09,25.385000228881836,25.594999313354492,25.15250015258789,22.399456024169922,25.2549991607666,309506000
2014-10-10,25.172500610351562,25.50749969482422,25.075000762939453,22.335153579711914,25.1825008392334,265326400
2014-10-13,25.332500457763672,25.44499969482422,24.952499389648438,22.131160736083984,24.952499389648438,214333600
2014-10-14,25.09749984741211,25.1299991607666,24.642499923706055,21.896120071411133,24.6875,254754400
2014-10-15,24.49250030517578,24.787500381469727,23.795000076293945,21.62782096862793,24.385000228881836,403734400
2014-10-16,23.887500762939453,24.43000030517578,23.852500915527344,21.344005584716797,24.065000534057617,288618000
2014-10-17,24.375,24.75,24.202499389648438,21.65664291381836,24.417499542236328,272718800
2014-10-20,24.579999923706055,24.989999771118164,24.55500030517578,22.120071411132812,24.940000534057617,310069200
2014-10-21,25.7549991607666,25.7549991607666,25.3174991607666,22.720966339111328,25.61750030517578,378495600
2014-10-22,25.709999084472656,26.02750015258789,25.649999618530273,22.836267471313477,25.747499465942383,273052400
2014-10-23,26.020000457763672,26.262500762939453,25.907499313354492,23.244258880615234,26.207500457763672,284298800
2014-10-24,26.295000076293945,26.372499465942383,26.13249969482422,23.330730438232422,26.30500030517578,188215600
2014-10-27,26.212499618530273,26.3700008392334,26.174999237060547,23.306339263916016,26.27750015258789,136750800
2014-10-28,26.350000381469727,26.684999465942383,26.337499618530273,23.667760848999023,26.684999465942383,192243600
2014-10-29,26.662500381469727,26.842500686645508,26.59000015258789,23.80080795288086,26.834999084472656,210751600
2014-10-30,26.739999771118164,26.837499618530273,26.475000381469727,23.72098731994629,26.7450008392334,162619200
2014-10-31,27.002500534057617,27.010000228881836,26.802499771118164,23.94715118408203,27.0,178557200
2014-11-03,27.05500030517578,27.575000762939453,27.002500534057617,24.25757598876953,27.350000381469727,209130400
2014-11-04,27.34000015258789,27.372499465942383,26.93000030517578,24.080188751220703,27.149999618530273,166297600
2014-11-05,27.274999618530273,27.325000762939453,27.032499313354492,24.137840270996094,27.21500015258789,149743600
2014-11-06,27.149999618530273,27.197500228881836,26.950000762939453,24.206871032714844,27.174999237060547,139874000
2014-11-07,27.1875,27.329999923706055,27.137500762939453,24.275909423828125,27.252500534057617,134766000
2014-11-10,27.2549991607666,27.332500457763672,27.167499542236328,24.235824584960938,27.207500457763672,108782000
2014-11-11,27.174999237060547,27.4375,27.100000381469727,24.429567337036133,27.424999237060547,109769200
2014-11-12,27.344999313354492,27.857500076293945,27.342500686645508,24.774744033813477,27.8125,187769600
2014-11-13,27.950000762939453,28.362499237060547,27.899999618530273,25.124374389648438,28.204999923706055,238091600
2014-11-14,28.287500381469727,28.547500610351562,27.802499771118164,25.42723846435547,28.545000076293945,176254400
2014-11-17,28.5674991607666,29.31999969482422,28.325000762939453,25.38492774963379,28.497499465942383,186986800
