Date,adj close_aapl,close_aapl,high_aapl,low_aapl,open_aapl,volume_aapl
2014-10-17,0.3126487731933594,24.417499542236328,24.75,24.20249938964844,24.375,272718800
2014-10-20,0.46342468261718395,24.940000534057617,24.989999771118164,24.55500030517578,24.57999992370605,310069200
2014-10-21,0.6008930206298828,25.61750030517578,25.7549991607666,25.3174991607666,25.7549991607666,378495600
2014-10-22,0.11530113220215199,25.747499465942383,26.02750015258789,25.64999961853028,25.709999084472656,273052400
2014-10-23,0.40798377990722656,26.207500457763672,26.262500762939453,25.90749931335449,26.020000457763672,284298800
2014-10-24,0.08647346496582031,26.30500030517578,26.372499465942383,26.13249969482422,26.295000076293945,188215600
2014-10-27,-0.024379730224609375,26.27750015258789,26.3700008392334,26.174999237060547,26.21249961853028,136750800
2014-10-28,0.3614215850830078,26.684999465942383,26.684999465942383,26.33749961853028,26.350000381469727,192243600
2014-10-29,0.1330394744873118,26.834999084472656,26.842500686645508,26.59000015258789,26.662500381469727,210751600
2014-10-30,-0.0798187255859446,26.7450008392334,26.83749961853028,26.475000381469727,26.739999771118164,162619200
2014-10-31,0.2261676788330078,27.0,27.01000022888184,26.802499771118164,27.002500534057617,178557200
2014-11-03,0.3104228973388672,27.350000381469727,27.575000762939453,27.002500534057617,27.05500030517578,209130400
2014-11-04,-0.1773910522460902,27.14999961853028,27.372499465942383,26.93000030517578,27.34000015258789,166297600
2014-11-05,0.0576553344726527,27.21500015258789,27.325000762939453,27.03249931335449,27.27499961853028,149743600
2014-11-06,0.06903076171875,27.174999237060547,27.19750022888184,26.950000762939453,27.14999961853028,139874000
2014-11-07,0.06904029846191762,27.252500534057617,27.32999992370605,27.137500762939453,27.1875,134766000
2014-11-10,-0.040086746215823865,27.207500457763672,27.332500457763672,27.167499542236328,27.2549991607666,108782000
2014-11-11,0.19374656677246094,27.424999237060547,27.4375,27.100000381469727,27.174999237060547,109769200
2014-11-12,0.34517478942871094,27.8125,27.857500076293945,27.342500686645508,27.34499931335449,187769600
2014-11-13,0.34963226318359375,28.20499992370605,28.362499237060547,27.89999961853028,27.950000762939453,238091600
2014-11-14,0.30286216735839844,28.545000076293945,28.54750061035156,27.802499771118164,28.287500381469727,176254400
2014-11-17,-0.0423126220703125,28.497499465942383,29.31999969482422,28.325000762939453,28.5674991607666,186986800
2014-11-18,0.3295936584472621,28.86750030517578,28.92250061035156,28.47249984741211,28.48500061035156,176896000
2014-11-19,-0.17815971374511363,28.667499542236328,28.934999465942383,28.450000762939453,28.86000061035156,167476800
2014-11-20,0.3652210235595703,29.07749938964844,29.21500015258789,28.71249961853028,28.727500915527344,173582000
2014-11-21,0.03562355041503906,29.11750030517578,29.39249992370605,29.00749969482422,29.377500534057617,228717200
2014-11-24,0.4810199737548828,29.65749931335449,29.6924991607666,29.155000686645508,29.21249961853028,189803200
2014-11-25,-0.22937393188476562,29.39999961853028,29.9375,29.362499237060547,29.76749992370605,275361600
2014-11-26,0.3117790222167969,29.75,29.77499961853028,29.457500457763672,29.48500061035156,163073200
2014-11-28,-0.015592575073242188,29.732500076293945,29.850000381469727,29.512500762939453,29.8174991607666,99257600
2014-12-01,-0.8595981597900391,28.76749992370605,29.8125,27.8174991607666,29.70249938964844,335256000
2014-12-02,-0.097991943359375,28.65749931335449,28.9375,28.1875,28.375,237395600
2014-12-03,0.2894973754882848,28.982500076293945,29.08749961853028,28.77750015258789,28.9375,172253600
2014-12-04,-0.09797859191894887,28.872499465942383,29.299999237060547,28.82250022888184,28.9424991607666,168178000
2014-12-05,-0.1091156005859375,28.75,29.020000457763672,28.65999984741211,28.997499465942383,153275600
2014-12-08,-0.5790081024169922,28.100000381469727,28.662500381469727,27.905000686645508,28.52499961853028,230659600
2014-12-09,0.3830375671386719,28.530000686645508,28.575000762939453,27.33749961853028,27.54750061035156,240832000
2014-12-10,-0.48325157165527344,27.987499237060547,28.71249961853028,27.88500022888184,28.602500915527344,178261200
2014-12-11,-0.07348823547363281,27.905000686645508,28.450000762939453,27.834999084472656,28.065000534057617,165606800
2014-12-12,-0.42089271545410156,27.4325008392334,27.967500686645508,27.395000457763672,27.614999771118164,224112400
2014-12-15,-0.33403587341308594,27.0575008392334,27.89999961853028,26.58749961853028,27.674999237060547,268872400
2014-12-16,-0.32959747314453836,26.6875,27.540000915527344,26.565000534057617,26.592500686645508,243162800
2014-12-17,0.5923652648925888,27.352500915527344,27.459999084472656,26.70499992370605,26.780000686645508,213647200
2014-12-18,0.7215385437011683,28.162500381469727,28.162500381469727,27.665000915527344,27.967500686645508,236024800
2014-12-19,-0.19374847412108664,27.94499969482422,28.309999465942383,27.915000915527344,28.065000534057617,353719200
2014-12-22,0.2583293914794851,28.23500061035156,28.372499465942383,27.99250030517578,28.040000915527344,180670000
2014-12-23,-0.08908653259276633,28.13500022888184,28.332500457763672,28.114999771118164,28.3075008392334,104113600
2014-12-24,-0.11802291870117898,28.002500534057617,28.177499771118164,28.002500534057617,28.145000457763672,57918400
2014-12-26,0.4409370422363281,28.497499465942383,28.6299991607666,28.002500534057617,28.02499961853028,134884000
2014-12-29,-0.01781463623046875,28.477500915527344,28.6924991607666,28.424999237060547,28.44750022888184,110395600
2014-12-30,-0.309539794921875,28.1299991607666,28.479999542236328,28.02750015258789,28.40999984741211,119526000
2014-12-31,-0.47657012939452414,27.59499931335449,28.28249931335449,27.552499771118164,28.20499992370605,165613600
2015-01-02,-0.23383522033692117,27.332500457763672,27.86000061035156,26.83749961853028,27.84749984741211,212818400
2015-01-05,-0.6858997344970703,26.5625,27.162500381469727,26.352500915527344,27.07250022888184,257142000
2015-01-06,0.002231597900390625,26.565000534057617,26.857500076293945,26.15749931335449,26.63500022888184,263188400
2015-01-07,0.3318138122558594,26.9375,27.049999237060547,26.674999237060547,26.799999237060547,160423600
2015-01-08,0.9219551086425817,27.97249984741211,28.037500381469727,27.174999237060547,27.3075008392334,237458000
2015-01-09,0.026721954345699572,28.002500534057617,28.3125,27.552499771118164,28.167499542236328,214798000
2015-01-12,-0.6146392822265625,27.3125,28.15749931335449,27.200000762939453,28.14999961853028,198603200
2015-01-13,0.2160205841064453,27.55500030517578,28.200000762939453,27.227500915527344,27.857500076293945,268367600
2015-01-14,-0.09352874755859375,27.450000762939453,27.622499465942383,27.125,27.26000022888184,195826400
2015-01-15,-0.6636295318603516,26.70499992370605,27.51499938964844,26.665000915527344,27.5,240056000
2015-01-16,-0.18483924865723012,26.497499465942383,26.895000457763672,26.299999237060547,26.75749969482422,314053200
2015-01-20,0.6079540252685582,27.18000030517578,27.24250030517578,26.625,26.959999084472656,199599600
2015-01-21,0.18483734130859375,27.387500762939453,27.76499938964844,27.0674991607666,27.237499237060547,194303600
2015-01-22,0.6346778869628906,28.100000381469727,28.11750030517578,27.43000030517578,27.565000534057617,215185600
2015-01-23,0.1291637420654297,28.2450008392334,28.4375,27.88249969482422,28.075000762939453,185859200
2015-01-26,0.026723861694335938,28.27499961853028,28.59000015258789,28.200000762939453,28.434999465942383,222460000
2015-01-27,-0.8818702697753942,27.28499984741211,28.1200008392334,27.25749969482422,28.104999542236328,382274800
2015-01-28,1.374019622802738,28.82749938964844,29.530000686645508,28.82749938964844,29.40749931335449,585908400
2015-01-29,0.7994747161865234,29.725000381469727,29.79750061035156,28.88999938964844,29.07999992370605,337745600
2015-01-30,-0.38748741149902344,29.290000915527344,30.0,29.21249961853028,29.600000381469727,334982000
2015-02-02,0.3273582458496094,29.65749931335449,29.792499542236328,29.020000457763672,29.512500762939453,250956400
2015-02-03,0.004451751708980822,29.662500381469727,29.772499084472656,29.40250015258789,29.625,207662800
2015-02-04,0.20265579223633523,29.88999938964844,30.127500534057617,29.57749938964844,29.625,280598800
2015-02-05,0.19003868103026988,29.98500061035156,30.0575008392334,29.8125,30.0049991607666,168984800
2015-02-06,-0.22581100463867188,29.732500076293945,30.0625,29.612499237060547,30.0049991607666,174826400
2015-02-09,0.1766204833984375,29.93000030517578,29.959999084472656,29.607500076293945,29.637500762939453,155559200
2015-02-10,0.51422119140625,30.5049991607666,30.537500381469727,30.040000915527344,30.042499542236328,248034000
2015-02-11,0.6394252777099609,31.21999931335449,31.229999542236328,30.625,30.6924991607666,294247200
2015-02-12,0.3532390594482422,31.614999771118164,31.8700008392334,31.39249992370605,31.51499938964844,297898000
2015-02-13,0.13861465454101562,31.770000457763672,31.81999969482422,31.412500381469727,31.81999969482422,217088800
2015-02-17,0.16768646240235086,31.957500457763672,32.220001220703125,31.729999542236328,31.872499465942383,252609600
2015-02-18,0.19897270202636008,32.18000030517578,32.19499969482422,31.862499237060547,31.90749931335449,179566800
2015-02-19,-0.0603561401367223,32.11249923706055,32.25749969482422,32.08250045776367,32.119998931884766,149449600
2015-02-20,0.2347488403320419,32.375,32.375,32.01250076293945,32.154998779296875,195793600
2015-02-23,0.7825088500976491,33.25,33.25,32.415000915527344,32.505001068115234,283896400
2015-02-24,-0.18556594848632812,33.04249954223633,33.400001525878906,32.79249954223633,33.23500061035156,276912400
2015-02-25,-0.7556800842285121,32.1974983215332,32.900001525878906,32.037498474121094,32.88999938964844,298846800
2015-02-26,0.3644161224365199,32.60499954223633,32.717498779296875,31.65250015258789,32.1974983215332,365150000
2015-02-27,-0.4381885528564453,32.1150016784668,32.64250183105469,32.060001373291016,32.5,248059200
2015-03-02,0.14085006713867543,32.272499084472656,32.56999969482422,32.07500076293945,32.3125,192386800
2015-03-03,0.06035804748534801,32.34000015258789,32.380001068115234,32.022499084472656,32.2400016784668,151265200
2015-03-04,-0.1833324432373047,32.1349983215332,32.38999938964844,32.08000183105469,32.275001525878906,126665200
2015-03-05,-0.4762077331543004,31.602500915527344,32.1875,31.440000534057617,32.14500045776367,226068400
2015-03-06,0.04248046875,31.64999961853028,32.342498779296875,31.565000534057617,32.099998474121094,291368400
2015-03-09,0.12072944641113637,31.78499984741211,32.39250183105469,31.26499938964844,31.989999771118164,354114000
2015-03-10,-0.5879974365234375,31.127500534057617,31.80500030517578,30.950000762939453,31.602500915527344,275426400
2015-03-11,-0.5075206756591797,30.559999465942383,31.1924991607666,30.52750015258789,31.1875,275756000
2015-03-12,0.4941043853759801,31.112499237060547,31.225000381469727,30.40749931335449,30.57749938964844,193450800
2015-03-13,-0.19227027893067117,30.897499084472656,31.350000381469727,30.645000457763672,31.100000381469727,207309200
2015-03-16,0.3040561676025497,31.237499237060547,31.237499237060547,30.717500686645508,30.96999931335449,143497200
2015-03-17,0.4672679901122905,31.76000022888184,31.82999992370605,31.412500381469727,31.475000381469727,204092400
2015-03-18,0.31970977783203836,32.11750030517578,32.290000915527344,31.592500686645508,31.75,261083600
2015-03-19,-0.21686553955078125,31.875,32.3125,31.850000381469727,32.1875,183238000
2015-03-20,-0.357721328735348,31.475000381469727,32.099998474121094,31.290000915527344,32.0625,274780400
2015-03-23,0.2928848266601527,31.802499771118164,31.96249961853028,31.6299991607666,31.780000686645508,150838800
2015-03-24,-0.11625289916992188,31.67250061035156,32.0099983215332,31.63999938964844,31.8075008392334,131369200
2015-03-25,-0.7400379180908203,30.84499931335449,31.70499992370605,30.84499931335449,31.63500022888184,206620800
2015-03-26,0.19228363037109375,31.059999465942383,31.21999931335449,30.64999961853028,30.690000534057617,190291600
2015-03-27,-0.2213420867919922,30.8125,31.174999237060547,30.727500915527344,31.14249992370605,158184800
2015-03-30,0.6975460052490199,31.592500686645508,31.600000381469727,31.0,31.012500762939453,188398800
2015-03-31,-0.43373107910155895,31.107500076293945,31.622499465942383,31.09000015258789,31.522499084472656,168362400
2015-04-01,-0.04023933410644531,31.0625,31.280000686645508,30.77499961853028,31.20499992370605,162485600
2015-04-02,0.23921775817871094,31.32999992370605,31.38999938964844,31.04750061035156,31.25749969482422,128880400
2015-04-06,0.453857421875,31.83749961853028,31.877500534057617,31.082500457763672,31.11750030517578,148776000
2015-04-07,-0.2995910644531179,31.502500534057617,32.029998779296875,31.4950008392334,31.90999984741211,140049200
2015-04-08,-0.09166526794434304,31.39999961853028,31.600000381469727,31.24250030517578,31.46249961853028,149316800
2015-04-09,0.21463394165039062,31.63999938964844,31.645000457763672,31.165000915527344,31.46249961853028,129936000
2015-04-10,0.12072944641113281,31.77499961853028,31.802499771118164,31.315000534057617,31.487499237060547,160752000
2015-04-13,-0.0558929443359375,31.71249961853028,32.14250183105469,31.65250015258789,32.092498779296875,145460400
2015-04-14,-0.12296485900879262,31.575000762939453,31.82250022888184,31.477500915527344,31.75,102098400
2015-04-15,0.10731124877930043,31.69499969482422,31.78249931335449,31.502500534057617,31.602500915527344,115881600
2015-04-16,-0.13637542724609375,31.542499542236328,31.77499961853028,31.52750015258789,31.56999969482422,113476000
2015-04-17,-0.31747436523437855,31.1875,31.53499984741211,31.114999771118164,31.387500762939453,207828000
2015-04-20,0.6371765136718821,31.89999961853028,32.029998779296875,31.292499542236328,31.39249992370605,188217200
2015-04-21,-0.15425491333008168,31.727500915527344,32.04999923706055,31.667499542236328,32.025001525878906,129740400
2015-04-22,0.3823013305664098,32.154998779296875,32.217498779296875,31.57999992370605,31.747499465942383,150618000
2015-04-23,0.23475837707519176,32.41749954223633,32.60499954223633,32.03499984741211,32.07500076293945,183083600
2015-04-24,0.13637733459472656,32.56999969482422,32.657501220703125,32.307498931884766,32.622501373291016,178103600
2015-04-27,0.5298652648925781,33.162498474121094,33.282501220703125,32.787498474121094,33.07749938964844,387816800
2015-04-28,-0.46726417541503906,32.63999938964844,33.6349983215332,32.39250183105469,33.6150016784668,475696000
2015-04-29,-0.4292621612548828,32.15999984741211,32.897499084472656,32.07500076293945,32.540000915527344,253544400
2015-04-30,-0.7802715301513672,31.287500381469727,32.15999984741211,31.145000457763672,32.15999984741211,332781600
2015-05-01,0.849578857421875,32.23749923706055,32.532501220703125,31.325000762939453,31.52499961853028,234050400
2015-05-04,-0.05589866638183594,32.17499923706055,32.64250183105469,32.064998626708984,32.375,203953200
2015-05-05,-0.6483554840087891,31.450000762939453,32.11249923706055,31.44499969482422,32.037498474121094,197085600
2015-05-06,-0.1766204833984375,31.252500534057617,31.6875,30.84000015258789,31.63999938964844,288564000
2015-05-07,0.1728668212890625,31.315000534057617,31.520000457763672,31.0049991607666,31.1924991607666,175763600
2015-05-08,0.5298366546630859,31.905000686645508,31.905000686645508,31.52750015258789,31.670000076293945,222201600
2015-05-11,-0.29186058044433594,31.57999992370605,31.88999938964844,31.40749931335449,31.84749984741211,168143200
2015-05-12,-0.10102272033691406,31.467500686645508,31.71999931335449,31.20499992370605,31.39999961853028,192640000
2015-05-13,0.03142929077148082,31.502500534057617,31.79750061035156,31.467500686645508,31.537500381469727,138776800
2015-05-14,0.6600513458251989,32.23749923706055,32.23749923706055,31.790000915527344,31.852500915527344,180814000
2015-05-15,-0.040416717529296875,32.192501068115234,32.372501373291016,32.0525016784668,32.26750183105469,152832000
2015-05-18,0.31880378723144887,32.54750061035156,32.68000030517578,32.09000015258789,32.095001220703125,203531600
2015-05-19,-0.026939392089847303,32.51750183105469,32.720001220703125,32.40999984741211,32.67250061035156,178532800
2015-05-20,-0.0022449493408203125,32.51499938964844,32.744998931884766,32.334999084472656,32.5,145819600
2015-05-21,0.29859161376953125,32.84749984741211,32.907501220703125,32.45750045776367,32.51750183105469,158921600
2015-05-22,0.25818061828613637,33.1349983215332,33.24250030517578,32.849998474121094,32.900001525878906,182384000
2015-05-26,-0.6555614471435582,32.404998779296875,33.227500915527344,32.279998779296875,33.150001525878906,282790400
2015-05-27,0.5433120727539062,33.0099983215332,33.064998626708984,32.51250076293945,32.584999084472656,183332800
2015-05-28,-0.05837059020996449,32.94499969482422,32.98749923706055,32.775001525878906,32.96500015258789,122933200
2015-05-29,-0.33675765991210227,32.56999969482422,32.86249923706055,32.474998474121094,32.807498931884766,203538000
2015-06-01,0.058362960815426135,32.6349983215332,32.84749984741211,32.51250076293945,32.56999969482422,128451200
2015-06-02,-0.13020896911621094,32.4900016784668,32.665000915527344,32.33000183105469,32.46500015258789,134670400
2015-06-03,0.03591346740722301,32.529998779296875,32.73500061035156,32.474998474121094,32.665000915527344,123934000
2015-06-04,-0.17061996459959872,32.34000015258789,32.64500045776367,32.227500915527344,32.39500045776367,153800400
2015-06-05,-0.15940093994141336,32.162498474121094,32.42250061035156,32.09000015258789,32.375,142507200
2015-06-08,-0.19083213806152344,31.950000762939453,32.3025016784668,31.707500457763672,32.224998474121094,210699200
2015-06-09,-0.0853195190429723,31.854999542236328,32.02000045776367,31.405000686645508,31.674999237060547,224301600
2015-06-10,0.32779121398926137,32.220001220703125,32.334999084472656,31.96249961853028,31.979999542236328,156349200
2015-06-11,-0.0651092529296875,32.147499084472656,32.54499816894531,32.119998931884766,32.29499816894531,141563600
2015-06-12,-0.31879615783691406,31.792499542236328,32.08250045776367,31.77750015258789,32.04750061035156,147544800
2015-06-15,-0.056125640869140625,31.729999542236328,31.809999465942383,31.427499771118164,31.52499961853028,175955600
2015-06-16,0.15266036987304688,31.89999961853028,31.96249961853028,31.592500686645508,31.75749969482422,125976400
2015-06-17,-0.06735229492187145,31.825000762939453,31.96999931335449,31.684999465942383,31.93000030517578,131672400
2015-06-18,0.1302089691162145,31.96999931335449,32.07749938964844,31.80500030517578,31.8075008392334,141628800
2015-06-19,-0.2873649597168004,31.64999961853028,31.95499992370605,31.600000381469727,31.927499771118164,218867600
2015-06-22,0.22675323486328125,31.90250015258789,32.01499938964844,31.770000457763672,31.872499465942383,136157200
2015-06-23,-0.1302165985107493,31.75749969482422,31.90250015258789,31.71999931335449,31.8700008392334,121075600
2015-06-24,0.242467880249027,32.02750015258789,32.45000076293945,31.780000686645508,31.802499771118164,221123600
2015-06-25,-0.13694381713867188,31.875,32.29999923706055,31.875,32.21500015258789,127752400
2015-06-26,-0.1683807373046875,31.6875,31.997499465942383,31.627500534057617,31.917499542236328,176267200
2015-06-29,-0.49840545654296875,31.13249969482422,31.61750030517578,31.1200008392334,31.364999771118164,196645600
2015-06-30,0.2020549774169922,31.357500076293945,31.530000686645508,31.21500015258789,31.39249992370605,177482800
2015-07-01,0.262670516967777,31.64999961853028,31.73500061035156,31.497499465942383,31.725000381469727,120955200
2015-07-02,-0.03592109680175781,31.61000061035156,31.67250061035156,31.4424991607666,31.607500076293945,108844000
2015-07-06,-0.09877967834473012,31.5,31.5575008392334,31.21249961853028,31.23500061035156,112241600
2015-07-07,-0.0695953369140625,31.42250061035156,31.537500381469727,30.9424991607666,31.47249984741211,187787200
2015-07-08,-0.7004680633544886,30.64249992370605,31.15999984741211,30.63500022888184,31.1200008392334,243046400
2015-07-09,-0.5612678527831996,30.01749992370605,31.01499938964844,29.80500030517578,30.96249961853028,314380000
2015-07-10,0.7206668853759695,30.81999969482422,30.96249961853028,30.302499771118164,30.48500061035156,245418000
2015-07-13,0.534332275390625,31.415000915527344,31.440000534057617,31.07999992370605,31.25749969482422,165762000
2015-07-14,-0.011224746704101562,31.40250015258789,31.592500686645508,31.26000022888184,31.51000022888184,127072400
2015-07-15,0.2716560363769531,31.70499992370605,31.787500381469727,31.395000457763672,31.43000030517578,134596800
2015-07-16,0.3794059753417969,32.127498626708984,32.14250183105469,31.83749961853028,31.934999465942383,144889600
2015-07-17,0.2492046356201172,32.404998779296875,32.404998779296875,32.07749938964844,32.27000045776367,184658800
2015-07-20,0.5500469207763672,33.01750183105469,33.24250030517578,32.67499923706055,32.74250030517578,235600800
2015-07-21,-0.29634857177734375,32.6875,33.22999954223633,32.58000183105469,33.212501525878906,307025600
2015-07-22,-1.2415237426757812,31.30500030517578,31.375,30.497499465942383,30.497499465942383,461802400
2015-07-23,-0.013475418090820312,31.290000915527344,31.772499084472656,31.26499938964844,31.549999237060547,203998000
2015-07-24,-0.14817047119140625,31.125,31.434999465942383,30.975000381469727,31.32999992370605,168649200
2015-07-27,-0.3883991241455078,30.6924991607666,30.90250015258789,30.530000686645508,30.772499084472656,177822000
2015-07-28,0.1369476318359375,30.84499931335449,30.977500915527344,30.637500762939453,30.84499931335449,134472400
2015-07-29,-0.08755874633788707,30.747499465942383,30.875,30.5674991607666,30.787500381469727,148046800
2015-07-30,-0.13919448852539418,30.592500686645508,30.64249992370605,30.427499771118164,30.57999992370605,134513200
2015-07-31,-0.2402133941650355,30.325000762939453,30.65999984741211,30.227500915527344,30.64999961853028,171540000
2015-08-03,-0.6420936584472692,29.61000061035156,30.64249992370605,29.3799991607666,30.375,279904000
2015-08-04,-0.8531303405761719,28.65999984741211,29.424999237060547,28.3125,29.354999542236328,496554400
2015-08-05,0.1706218719482422,28.850000381469727,29.36000061035156,28.02499961853028,28.237499237060547,397250400
2015-08-06,0.05637741088866832,28.78249931335449,29.125,28.530000686645508,28.99250030517578,211612000
2015-08-07,0.08795738220215199,28.8799991607666,29.0625,28.625,28.645000457763672,154681600
2015-08-10,0.947198867797848,29.93000030517578,29.997499465942383,29.13249969482422,29.13249969482422,219806400
2015-08-11,-1.4050064086913991,28.372499465942383,29.545000076293945,28.332500457763672,29.45249938964844,388331200
2015-08-12,0.3946647644042933,28.809999465942383,28.854999542236328,27.40749931335449,28.13249969482422,404870000
2015-08-13,-0.02029037475585227,28.787500381469727,29.100000381469727,28.63500022888184,29.01000022888184,194143200
2015-08-14,0.18267059326171164,28.989999771118164,29.07749938964844,28.502500534057617,28.57999992370605,171718000
2015-08-17,0.27062416076660867,29.290000915527344,29.412500381469727,28.875,29.01000022888184,163538800
2015-08-18,-0.14884376525879617,29.125,29.36000061035156,29.002500534057617,29.107500076293945,138242800
2015-08-19,-0.33603096008300426,28.752500534057617,29.1299991607666,28.670000076293945,29.02499961853028,193146000
2015-08-20,-0.532232284545902,28.162500381469727,28.58749961853028,27.90749931335449,28.520000457763672,274006400
2015-08-21,-1.5538558959960938,26.440000534057617,27.975000381469727,26.412500381469727,27.607500076293945,513102000
2015-08-24,-0.5953788757324219,25.780000686645508,27.200000762939453,23.0,23.717500686645508,648825200
2015-08-25,0.13981437683105824,25.934999465942383,27.77750015258789,25.875,27.77750015258789,414406400
2015-08-26,1.3418693542480433,27.42250061035156,27.47249984741211,26.262500762939453,26.772499084472656,387098400
2015-08-27,0.7284469604492188,28.229999542236328,28.309999465942383,27.5049991607666,28.0575008392334,338464400
