Date,adj close_googl,close_googl,high_googl,low_googl,open_googl,volume_googl,log_close_googl
2014-08-01,28.60915946960449,,29.171499252319336,28.51499938964844,28.927499771118164,44266000,
2014-08-04,29.041587829589844,0.4335002899169922,29.19099998474121,28.613000869750977,28.82550048828125,30388000,0.015001978195057664
2014-08-05,28.58621597290039,-0.4565010070800817,29.01000022888184,28.515499114990234,28.9689998626709,32876000,-0.01580427752846214
2014-08-06,28.65355110168457,0.06750106811523793,28.93199920654297,28.372499465942383,28.475000381469727,26456000,0.0023527129463110086
2014-08-07,28.519880294799805,-0.1340007781982422,28.91550064086914,28.47150039672852,28.802499771118164,23260000,-0.004675949440969607
2014-08-08,28.82562255859375,0.3064994812011719,28.97800064086914,28.451000213623047,28.60099983215332,29866000,0.010663270779994072
2014-08-11,28.79120826721192,-0.0345001220703125,28.98450088500977,28.76499938964844,28.950000762939453,24068000,-0.0011946130770432717
2014-08-12,28.535343170166016,-0.2564983367919922,28.795000076293945,28.495500564575195,28.75,27890000,-0.008926630742998043
2014-08-13,29.155805587768555,0.6219997406005859,29.30649948120117,28.76000022888184,28.82250022888184,37988000,0.02151065835149213
2014-08-14,29.160295486450195,0.0044994354248046875,29.38999938964844,29.04599952697754,29.33449935913086,25458000,0.00015393078671888105
2014-08-15,29.1134090423584,-0.047000885009765625,29.473499298095703,29.038000106811523,29.375,34468000,-0.0016091237543420789
2014-08-18,29.56180000305176,0.4495010375976598,29.752500534057617,29.32749938964844,29.354999542236328,29320000,0.015284120075268248
2014-08-19,29.78175544738769,0.2204990386962855,29.890499114990234,29.722000122070312,29.77949905395508,20864000,0.007412949976790539
2014-08-20,29.69696617126465,-0.08499908447265625,29.84950065612793,29.64999961853028,29.84749984741211,19346000,-0.00285107647110161
2014-08-21,29.547834396362305,-0.14949989318847656,29.762500762939453,29.55500030517578,29.7450008392334,22640000,-0.005034397439223959
2014-08-22,29.553821563720703,0.006000518798828125,29.749500274658203,29.489999771118164,29.66349983215332,17544000,0.0002025559920362241
2014-08-25,29.45556259155273,-0.09850120544433594,29.77899932861328,29.46299934387207,29.738500595092773,25912000,-0.0033302497923091146
2014-08-26,29.333364486694336,-0.12249946594238281,29.602500915527344,29.372499465942383,29.600000381469727,29434000,-0.004157145403786089
2014-08-27,29.0779972076416,-0.256000518798821,29.4685001373291,29.045000076293945,29.390499114990234,27292000,-0.008743840115508661
2014-08-28,28.9443302154541,-0.13399887084961648,29.23550033569336,28.893999099731445,29.0009994506836,28116000,-0.0046074719615853965
2014-08-29,29.04607582092285,0.10199928283690696,29.145000457763672,28.91200065612793,29.11750030517578,24122000,0.0035091129507240915
2014-09-02,29.35880279541016,0.3134994506835973,29.46500015258789,29.1200008392334,29.147499084472656,31660000,0.010708971019596447
2014-09-03,29.4031925201416,0.04450035095215199,29.72450065612793,29.325000762939453,29.58650016784668,31580000,0.0015108554916056782
2014-09-04,29.5837459564209,0.18099975585937145,29.89999961853028,29.530000686645508,29.60650062561035,32616000,0.006121804166993261
2014-09-05,29.815174102783203,0.232000350952152,29.924999237060547,29.677499771118164,29.756500244140625,35982000,0.007792346311372711
2014-09-08,30.0071964263916,0.19249916076660156,30.176000595092773,29.900999069213867,29.957000732421875,31984000,0.0064198172431799705
2014-09-09,29.525390625,-0.4829998016357422,30.030000686645508,29.52400016784668,30.013500213623047,31424000,-0.016186674275849633
2014-09-10,29.59770965576172,0.07250022888183594,29.68600082397461,29.35700035095215,29.58699989318848,23202000,0.0024464612146064546
2014-09-11,29.48249626159668,-0.11549949645996804,29.59749984741211,29.302000045776367,29.5,30028000,-0.0039002690936889017
2014-09-12,29.17276382446289,-0.3104991912841726,29.573999404907227,29.16399955749512,29.519500732421875,37030000,-0.010561205185382061
2014-09-15,29.01016616821289,-0.16300010681152344,29.19599914550781,28.850500106811523,29.11199951171875,30908000,-0.0055891963156256
2014-09-16,29.366283416748047,0.3569984436035156,29.50749969482422,29.04750061035156,29.04750061035156,31592000,0.012200846627238526
2014-09-17,29.59122657775879,0.22550010681153054,29.80349922180176,29.356000900268555,29.475500106811523,34390000,0.00763072261002451
2014-09-18,29.789735794067383,0.19900131225585227,29.87800025939941,29.650999069213867,29.752500534057617,29890000,0.006685998319646114
2014-09-19,30.195232391357425,0.40649986267089844,30.270000457763672,29.88800048828125,29.97450065612793,83832000,0.013520119323394475
2014-09-22,29.789735794067383,-0.40649986267089844,30.190000534057617,29.6560001373291,30.125,35644000,-0.013520119323394475
2014-09-23,29.48598861694336,-0.3045005798339844,29.832500457763672,29.511999130249023,29.75,28074000,-0.010248752308255504
2014-09-24,29.847091674804688,0.36199951171875,30.00550079345703,29.51499938964844,29.578500747680664,35160000,0.01217229267394293
2014-09-25,29.190221786499023,-0.6584987640380859,29.903499603271484,29.23699951171875,29.84950065612793,33420000,-0.02225370030931817
2014-09-26,29.3223934173584,0.13249969482421875,29.478500366210938,29.25,29.296499252319336,25782000,0.004517748537772981
2014-09-29,29.31790351867676,-0.0045013427734375,29.465499877929688,29.078500747680664,29.09149932861328,22874000,-0.00015314466373350655
2014-09-30,29.347829818725582,0.030000686645511365,29.549999237060547,29.225000381469727,29.374500274658203,31430000,0.001020240764498137
2014-10-01,28.90991401672364,-0.4389991760253942,29.43600082397461,28.900999069213867,29.34000015258789,28954000,-0.015033986553872225
2014-10-02,28.972261428833008,0.0625,29.16200065612793,28.70249938964844,28.89999961853028,30726000,0.0021542260841371785
2014-10-03,29.24009704589844,0.26849937438964844,29.41449928283692,29.174999237060547,29.20499992370605,24290000,0.009202103148408636
2014-10-06,29.31640815734864,0.07649993896484375,29.6200008392334,29.270000457763672,29.497499465942383,25722000,0.002606406390023519
2014-10-07,28.634096145629883,-0.6840000152587926,29.292499542236328,28.70499992370605,29.2450008392334,30914000,-0.023549131634784448
2014-10-08,29.11490631103516,0.482000350952152,29.23450088500977,28.381999969482425,28.739500045776367,44158000,0.016652093109955413
2014-10-09,28.47000503540039,-0.6464996337890625,29.12649917602539,28.451499938964844,29.08049964904785,48234000,-0.02239926045053764
2014-10-10,27.690933227539062,-0.7810001373291016,28.761499404907227,27.7504997253418,28.37350082397461,59574000,-0.027746011532761017
2014-10-13,27.17022132873535,-0.5220012664794922,28.04400062561035,27.22150039672852,27.756500244140625,55116000,-0.018983469828282917
2014-10-14,27.366735458374023,0.1970005035400355,27.93149948120117,27.225000381469727,27.506999969482425,52198000,0.0072066637343186635
2014-10-15,26.9697208404541,-0.3979988098144496,27.19599914550781,26.42099952697754,27.10400009155273,76720000,-0.014613496640273116
2014-10-16,26.77968978881836,-0.19050025939941406,27.04949951171875,26.247499465942383,26.350000381469727,76100000,-0.007070980279894723
2014-10-17,26.083913803100582,-0.6975002288818359,27.17250061035156,25.920499801635746,27.022499084472656,119930000,-0.026325014662466284
2014-10-20,26.55324935913086,0.4704990386962855,26.65800094604492,25.957000732421875,26.022499084472656,54964000,0.01783338261972034
2014-10-21,26.83505249023437,0.28250122070312855,26.9384994506836,26.51000022888184,26.863500595092773,49190000,0.010556846195056035
2014-10-22,27.067476272583008,0.2329998016357422,27.538000106811523,27.011499404907227,27.052499771118164,59474000,0.008623926289631267
2014-10-23,27.614124298095703,0.5480003356933594,27.8700008392334,27.27499961853028,27.41399955749512,43026000,0.019994475390310296
2014-10-24,27.37721061706543,-0.2375011444091797,27.75,27.257999420166016,27.749000549316406,43508000,-0.008616484024201121
2014-10-27,27.426088333129883,0.04899978637694957,27.700000762939453,27.36000061035156,27.38800048828125,31934000,0.001783789297386651
2014-10-28,27.87796974182129,0.45300102233887074,27.959999084472656,27.521499633789062,27.58550071716309,34774000,0.016342097152385104
2014-10-29,27.853530883789062,-0.024499893188480115,28.24850082397461,27.79899978637696,28.042499542236328,41066000,-0.0008770400404678469
2014-10-30,27.944305419921875,0.09099960327148793,28.125,27.60650062561035,27.912500381469727,32250000,0.003253707172927278
2014-10-31,28.323366165161133,0.37999916076660156,28.436500549316406,28.24049949645996,28.415000915527344,46810000,0.013473679234126568
2014-11-03,28.118871688842773,-0.20499992370604758,28.357500076293945,28.081499099731445,28.17650032043457,30834000,-0.007246149833905147
2014-11-04,28.139822006225582,0.02099990844725852,28.239500045776367,27.915000915527344,28.058000564575195,27726000,0.0007447040625887524
2014-11-05,27.72883987426757,-0.4119987487793004,28.34499931335449,27.707500457763672,28.339500427246094,32906000,-0.014712667375019972
2014-11-06,27.51636505126953,-0.21300125122069957,27.84000015258789,27.52899932861328,27.77499961853028,33014000,-0.007692113018161528
2014-11-07,27.52284812927246,0.006500244140625,27.780000686645508,27.467500686645508,27.780000686645508,31782000,0.00023562067558779987
2014-11-10,27.842559814453125,0.32050132751464844,28.0314998626709,27.58099937438965,27.6200008392334,26090000,0.011549205419782549
2014-11-11,27.995180130004883,0.1529998779296875,28.125,27.812000274658203,27.926000595092773,21966000,0.005466637637458582
2014-11-12,27.843555450439453,-0.15200042724609375,28.0625,27.77499961853028,28.0575008392334,21882000,-0.005430830434097977
2014-11-13,27.753278732299805,-0.0904998779296875,28.041000366210938,27.70450019836425,28.04050064086914,30220000,-0.00324753809689593
2014-11-14,27.690933227539062,-0.0625,27.89999961853028,27.6254997253418,27.89999961853028,28502000,-0.0022489506476133236
2014-11-17,27.264488220214844,-0.42749977111816406,27.75950050354004,27.222000122070312,27.75950050354004,33612000,-0.015519938372632769
2014-11-18,27.15825080871582,-0.10650062561035156,27.63949966430664,27.190000534057617,27.396499633789062,36440000,-0.0039041656692528903
2014-11-19,27.292421340942383,0.1345005035400355,27.410999298095703,26.95949935913086,27.237499237060547,30346000,0.004928077016012278
2014-11-20,27.1208438873291,-0.17200088500975852,27.268999099731445,27.075000762939453,27.10449981689453,35016000,-0.006306425680313588
2014-11-21,27.227081298828125,0.10650062561034801,27.552000045776367,27.25,27.552000045776367,50120000,0.003909540168382186
2014-11-24,27.306385040283203,0.07950019836425781,27.559499740600582,27.207500457763672,27.328500747680664,33076000,0.002908448305571021
2014-11-25,27.39366912841797,0.08749961853027344,27.625,27.34550094604492,27.36050033569336,38072000,0.003191352012809734
2014-11-26,27.3188533782959,-0.07500076293945312,27.49399948120117,27.261499404907227,27.46150016784668,29604000,-0.0027348603511807568
2014-11-28,27.386186599731445,0.06750106811523438,27.479999542236328,27.224000930786133,27.350000381469727,24202000,0.0024617245413156574
2014-12-01,26.91585159301757,-0.4715003967285156,27.43950080871582,26.93099975585937,27.254499435424805,39888000,-0.017323383514205926
2014-12-02,26.86298370361328,-0.05299949645996094,27.092500686645508,26.732999801635746,26.97249984741211,41480000,-0.0019661490164888384
2014-12-03,26.782182693481445,-0.08100128173828125,27.070499420166016,26.76049995422364,26.875,32476000,-0.0030124341990305226
2014-12-04,27.061988830566406,0.2805004119873047,27.13450050354004,26.74449920654297,26.881999969482425,32598000,0.010393328410465141
2014-12-05,26.33877944946289,-0.7250003814697266,26.90999984741211,26.363000869750977,26.834999084472656,61402000,-0.02708776734078322
2014-12-08,26.47095489501953,0.13250160217285156,26.69099998474121,26.350000381469727,26.461000442504883,64566000,0.005005690471272306
2014-12-09,26.739288330078125,0.2689990997314382,26.832500457763672,26.170499801635746,26.29400062561035,43322000,0.010085912610016123
2014-12-10,26.3367862701416,-0.40349960327147727,26.968000411987305,26.374500274658203,26.795000076293945,46222000,-0.01516731043944386
2014-12-11,26.53978157043457,0.20349884033203125,26.85199928283692,26.45800018310547,26.5004997253418,41426000,0.007678152761742663
2014-12-12,26.01109313964844,-0.529998779296875,26.61199951171875,26.07299995422364,26.371999740600582,47314000,-0.02012173891857083
2014-12-15,25.72829246520996,-0.28350067138671875,26.26849937438965,25.770000457763672,26.1879997253418,52352000,-0.010931835659172773
2014-12-16,24.84647560119629,-0.8839988708496129,25.77899932861328,24.85950088500977,25.68000030517578,86998000,-0.03487528423313124
2014-12-17,25.259952545166016,0.41449928283692117,25.453500747680664,24.95549964904785,24.99300003051757,72788000,0.016504262625716137
2014-12-18,25.667444229125977,0.4085006713867152,25.8125,25.327999114990234,25.79949951171875,77534000,0.016003188046605832
2014-12-19,25.937774658203125,0.2709999084472656,26.04050064086914,25.44300079345703,25.84950065612793,97442000,0.010476963577942477
2014-12-22,26.549259185791016,0.6129989624023438,26.648500442504883,26.02949905395508,26.030500411987305,66390000,0.023301468782951584
2014-12-23,26.87196159362793,0.3234996795654368,27.114999771118164,26.68600082397461,26.725500106811523,57544000,0.012081511728274652
2014-12-24,26.78018951416016,-0.09199905395508168,27.01449966430664,26.7549991607666,26.94099998474121,14754000,-0.0034209963350302353
2014-12-26,27.00912094116211,0.2294998168945277,27.162500381469727,26.77449989318848,26.84650039672852,22270000,0.00851226111788339
2014-12-29,26.79913902282715,-0.21050071716308594,27.19650077819824,26.857999801635746,27.02499961853028,44300000,-0.007804817695124644
2014-12-30,26.69789123535156,-0.10149955749511719,26.89200019836425,26.68050003051757,26.74799919128418,20972000,-0.00378521820091704
2014-12-31,26.46746253967285,-0.23099899291992543,26.920000076293945,26.51000022888184,26.886999130249023,24648000,-0.008668421695424922
2015-01-02,26.41209983825684,-0.05550003051757457,26.790000915527344,26.393999099731445,26.6299991607666,26480000,-0.002093926631404397
2015-01-05,25.908843994140625,-0.504501342773441,26.39949989318848,25.887500762939453,26.357500076293945,41182000,-0.019237829854618305
2015-01-06,25.26943016052246,-0.6409988403320277,26.06049919128418,25.27750015258789,26.02499961853028,54456000,-0.024989072891533404
2015-01-07,25.195114135742188,-0.07450103759765625,25.574499130249023,25.1825008392334,25.54750061035156,46918000,-0.002945318329925506
2015-01-08,25.28289604187012,0.08800125122069957,25.375,24.7509994506836,25.07550048828125,73054000,0.0034781075754590773
2015-01-09,24.974159240722656,-0.3095016479492152,25.43000030517578,24.9325008392334,25.40900039672852,42000000,-0.012286475785974194
2015-01-12,24.79161262512207,-0.1829986572265625,25.013999938964844,24.545499801635746,24.96199989318848,57138000,-0.007336265638148376
2015-01-13,25.028026580810547,0.23699951171875,25.43000030517578,24.863000869750977,25.12849998474121,60958000,0.009490871071446971
2015-01-14,25.2340145111084,0.2064990997314453,25.413000106811523,24.90800094604492,25.020999908447266,52800000,0.008196650226039104
2015-01-15,25.13825416564941,-0.09599876403808594,25.487499237060547,25.100500106811523,25.444499969482425,51068000,-0.0038021617197530055
2015-01-16,25.45995712280273,0.3225002288818395,25.542499542236328,25.15449905395508,25.15749931335449,49658000,0.012716179558951879
2015-01-20,25.43402099609375,-0.026000976562507105,25.780500411987305,25.4685001373291,25.638500213623047,46796000,-0.00101924651431462
