Date,adj close_googl,close_googl,high_googl,low_googl,open_googl,volume_googl,log_close_googl
2014-08-01,28.60915946960449,28.68000030517578,29.171499252319336,28.51499938964844,28.927499771118164,44266000,3.356200026372137
2014-08-04,29.041587829589844,29.113500595092773,29.19099998474121,28.613000869750977,28.82550048828125,30388000,3.371202004567195
2014-08-05,28.58621597290039,28.65699958801269,29.01000022888184,28.515499114990234,28.9689998626709,32876000,3.3553977270387327
2014-08-06,28.65355110168457,28.72450065612793,28.93199920654297,28.372499465942383,28.475000381469727,26456000,3.3577504399850433
2014-08-07,28.519880294799805,28.590499877929688,28.91550064086914,28.47150039672852,28.802499771118164,23260000,3.353074490544074
2014-08-08,28.82562255859375,28.89699935913086,28.97800064086914,28.451000213623047,28.60099983215332,29866000,3.363737761324068
2014-08-11,28.79120826721192,28.862499237060547,28.98450088500977,28.76499938964844,28.950000762939453,24068000,3.362543148247025
2014-08-12,28.535343170166016,28.606000900268555,28.795000076293945,28.495500564575195,28.75,27890000,3.353616517504027
2014-08-13,29.155805587768555,29.22800064086914,29.30649948120117,28.76000022888184,28.82250022888184,37988000,3.375127175855519
2014-08-14,29.160295486450195,29.232500076293945,29.38999938964844,29.04599952697754,29.33449935913086,25458000,3.375281106642238
2014-08-15,29.1134090423584,29.18549919128418,29.473499298095703,29.038000106811523,29.375,34468000,3.373671982887896
2014-08-18,29.56180000305176,29.63500022888184,29.752500534057617,29.32749938964844,29.354999542236328,29320000,3.3889561029631636
2014-08-19,29.78175544738769,29.855499267578125,29.890499114990234,29.722000122070312,29.77949905395508,20864000,3.3963690529399546
2014-08-20,29.69696617126465,29.77050018310547,29.84950065612793,29.64999961853028,29.84749984741211,19346000,3.3935179764688534
2014-08-21,29.547834396362305,29.621000289916992,29.762500762939453,29.55500030517578,29.7450008392334,22640000,3.388483579029629
2014-08-22,29.553821563720703,29.62700080871582,29.749500274658203,29.489999771118164,29.66349983215332,17544000,3.3886861350216653
2014-08-25,29.45556259155273,29.528499603271484,29.77899932861328,29.46299934387207,29.738500595092773,25912000,3.385355885229356
2014-08-26,29.333364486694336,29.4060001373291,29.602500915527344,29.372499465942383,29.600000381469727,29434000,3.38119873982557
2014-08-27,29.0779972076416,29.14999961853028,29.4685001373291,29.045000076293945,29.390499114990234,27292000,3.3724548997100614
2014-08-28,28.9443302154541,29.016000747680664,29.23550033569336,28.893999099731445,29.0009994506836,28116000,3.367847427748476
2014-08-29,29.04607582092285,29.11800003051757,29.145000457763672,28.91200065612793,29.11750030517578,24122000,3.3713565406991997
2014-09-02,29.35880279541016,29.43149948120117,29.46500015258789,29.1200008392334,29.147499084472656,31660000,3.3820655117187965
2014-09-03,29.4031925201416,29.47599983215332,29.72450065612793,29.325000762939453,29.58650016784668,31580000,3.3835763672104022
2014-09-04,29.5837459564209,29.65699958801269,29.89999961853028,29.530000686645508,29.60650062561035,32616000,3.3896981713773955
2014-09-05,29.815174102783203,29.888999938964844,29.924999237060547,29.677499771118164,29.756500244140625,35982000,3.397490517688768
2014-09-08,30.0071964263916,30.081499099731445,30.176000595092773,29.900999069213867,29.957000732421875,31984000,3.403910334931948
2014-09-09,29.525390625,29.598499298095703,30.030000686645508,29.52400016784668,30.013500213623047,31424000,3.3877236606560985
2014-09-10,29.59770965576172,29.67099952697754,29.68600082397461,29.35700035095215,29.58699989318848,23202000,3.3901701218707054
