Date,adj close_ibm,close_ibm,high_ibm,low_ibm,open_ibm,volume_ibm,log_close_ibm
2014-10-15,112.12074279785156,173.75717163085938,175.70745849609375,170.88909912109375,174.43594360351562,7213007,5.15765875916638
2014-10-16,110.9424819946289,171.93116760253906,173.49903869628906,170.8317413330078,171.89292907714844,5835216,5.147094208359391
2014-10-17,112.30577087402344,174.04397583007812,174.7992401123047,172.29444885253906,173.26959228515625,4550309,5.159308001938127
2014-10-20,104.3170394897461,161.66348266601562,162.83938598632812,159.35946655273438,159.51242065429688,24493659,5.085516907226039
2014-10-21,100.69583129882812,156.05162048339844,159.3498992919922,154.56979370117188,159.08221435546875,21913491,5.0501868530486345
2014-10-22,99.80750274658205,154.67495727539062,158.13575744628906,154.01528930664062,155.26768493652344,11594701,5.041325865195199
2014-10-23,100.0481185913086,155.0478057861328,155.66921997070312,154.43594360351562,154.9904327392578,7948972,5.043733493792874
2014-10-24,99.98639678955078,154.9521942138672,155.29637145996094,154.3498992919922,154.9521942138672,6958097,5.043116644919988
2014-10-27,99.8568344116211,154.75143432617188,155.74569702148438,154.69407653808594,154.87571716308594,5218599,5.041820180188452
2014-10-28,100.92407989501952,156.4053497314453,156.4053497314453,154.68450927734375,154.87571716308594,8258484,5.052451032970241
2014-10-29,100.83773040771484,156.27151489257812,157.3804931640625,155.602294921875,157.10325622558594,4957308,5.051594974449881
2014-10-30,101.38674926757812,157.12237548828125,157.3804931640625,155.85086059570312,156.30975341796875,4075216,5.057024963434593
2014-10-31,101.41759490966795,157.170166015625,158.30784606933594,156.42446899414062,158.2026824951172,6085628,5.0573290783683
2014-11-03,101.39290618896484,157.13192749023438,157.30401611328125,156.1950225830078,157.02676391601562,4903857,5.0570857549774
2014-11-04,100.33802032470705,155.49713134765625,157.13192749023438,155.10516357421875,157.11280822753906,4442257,5.046627283524083
2014-11-05,99.82600402832033,154.70362854003906,156.34799194335938,154.45506286621094,155.95602416992188,4293516,5.041511212637103
2014-11-06,100.2856216430664,154.35946655273438,154.4263916015625,153.011474609375,154.1873779296875,4254710,5.039284080798808
2014-11-07,100.6645050048828,154.94264221191406,155.07647705078125,153.7762908935547,154.32122802734375,3655561,5.043054998188043
2014-11-10,101.5465087890625,156.30018615722656,157.23709106445312,154.50286865234375,154.78012084960938,5186277,5.051778428451843
2014-11-11,101.4285125732422,156.11854553222656,156.69215393066406,155.44932556152344,156.50096130371094,3696982,5.050615625924068
2014-11-12,100.57136535644533,154.7992401123047,155.8317413330078,154.64627075195312,155.14340209960938,3533597,5.042129052308337
2014-11-13,101.11174011230467,155.6309814453125,155.64053344726562,154.68450927734375,154.87571716308594,3388726,5.0474877014703265
2014-11-14,101.96265411376952,156.9407196044922,157.25621032714844,154.579345703125,154.9713134765625,5207406,5.055868151909232
2014-11-17,101.96265411376952,156.9407196044922,157.71510314941406,156.52008056640625,156.9407196044922,5019649,5.055868151909232
2014-11-18,100.5526885986328,154.7705535888672,157.50477600097656,154.7705535888672,157.48565673828125,5658965,5.041943720766932
2014-11-19,100.2669906616211,154.33078002929688,154.9713134765625,153.88145446777344,154.92352294921875,3977520,5.0390982211946405
2014-11-20,99.77630615234376,153.57553100585938,154.397705078125,152.7724609375,153.87188720703125,4375523,5.034192504676176
2014-11-21,99.95025634765624,153.8432159423828,154.82791137695312,153.68069458007812,154.71319580078125,4264437,5.035934005523695
2014-11-24,100.71419525146484,155.0191192626953,156.65391540527344,153.97705078125,154.43594360351562,6923474,5.043548459394156
2014-11-25,100.47195434570312,154.64627075195312,156.30975341796875,154.45506286621094,155.49713134765625,4249270,5.04114038472428
2014-11-26,100.5899658203125,154.82791137695312,154.9713134765625,153.92926025390625,154.8087921142578,4148436,5.042314250955113
2014-11-28,100.72659301757812,155.03823852539062,156.1854705810547,154.34034729003906,155.5927276611328,2516153,5.043671786657575
2014-12-01,100.3353271484375,154.43594360351562,156.13766479492188,154.25430297851562,154.53155517578125,4360146,5.0397794058575975
2014-12-02,101.03721618652344,155.51625061035156,155.5736083984375,154.53155517578125,155.32504272460938,3625122,5.046750231691774
2014-12-03,102.1862564086914,157.28489685058594,157.28489685058594,154.87571716308594,155.32504272460938,6724839,5.058058790518622
2014-12-04,101.89435577392578,156.8355712890625,157.26577758789062,155.84129333496094,156.7973175048828,4036932,5.055197939898846
2014-12-05,101.40984344482422,156.08985900878906,157.26577758789062,155.74569702148438,156.4149169921875,3152121,5.050431860701217
2014-12-08,100.53408813476562,154.7418670654297,156.10899353027344,154.43594360351562,156.10899353027344,2982146,5.041758354871379
2014-12-09,101.23592376708984,155.82217407226562,155.85086059570312,153.72848510742188,153.7667236328125,4038815,5.048715447265047
2014-12-10,99.69559478759766,153.4512481689453,156.14723205566406,152.9923553466797,155.84129333496094,4260149,5.03338291507597
2014-12-11,100.0434112548828,153.9866180419922,155.7648162841797,153.46080017089844,153.7476043701172,4173122,5.0368657028067485
2014-12-12,96.5092315673828,148.54684448242188,153.44168090820312,148.49903869628906,153.2026824951172,9007838,5.000900359558609
2014-12-15,95.0682373046875,146.32887268066406,149.84703063964844,146.11854553222656,149.07266235351562,6799314,4.985856641122388
2014-12-16,94.04342651367188,144.75143432617188,148.07839965820312,143.88145446777344,145.3441619873047,7094600,4.9750180253931084
2014-12-17,94.36637878417967,145.24856567382812,146.56787109375,144.46463012695312,144.85659790039062,5367026,4.978446520804283
2014-12-18,97.93779754638672,150.74569702148438,150.74569702148438,146.55831909179688,146.8260040283203,7638310,5.015594291395497
2014-12-19,98.45333862304688,151.53919982910156,153.3556365966797,150.56405639648438,150.56405639648438,9272685,5.02084433622732
2014-12-22,100.2732162475586,154.34034729003906,154.7896728515625,151.3671112060547,151.3671112060547,4897895,5.0391602111891585
2014-12-23,100.77013397216795,155.10516357421875,155.73614501953125,154.50286865234375,155.09559631347656,4229292,5.044103361531739
2014-12-24,100.5092315673828,154.70362854003906,155.82217407226562,154.50286865234375,155.71701049804688,1954033,5.041511212637103
2014-12-26,100.83218383789062,155.2007598876953,155.91778564453125,154.88528442382812,155.13385009765625,2000161,5.044719503920736
2014-12-29,99.69559478759766,153.4512481689453,155.2007598876953,152.4378662109375,154.87571716308594,3485063,5.03338291507597
2014-12-30,99.40985870361328,153.011474609375,153.7476043701172,152.76290893554688,152.9827880859375,2960075,5.030512916027163
2014-12-31,99.65209197998048,153.3843231201172,154.397705078125,153.32696533203125,153.3556365966797,4196447,5.0329466876228866
2015-01-02,100.65828704833984,154.93307495117188,156.12811279296875,153.91969299316406,154.216064453125,5779673,5.042993249169225
2015-01-05,99.07444763183594,152.49522399902344,154.17782592773438,152.18930053710938,154.17782592773438,5104898,5.027133277517856
2015-01-06,96.93781280517578,149.2064971923828,152.92543029785156,148.34608459472656,152.64817810058594,6429448,5.00533123368736
2015-01-07,96.30429077148438,148.23135375976562,150.28680419921875,147.25621032714844,150.28680419921875,4918083,4.998774254316592
2015-01-08,98.39743041992188,151.45315551757812,152.04588317871094,148.70936584472656,149.3690185546875,4431693,5.02027637263142
2015-01-09,98.82601928710938,152.11280822753906,153.28871154785156,150.33460998535156,151.45315551757812,4694762,5.024622404973885
2015-01-12,97.16764831542967,149.5602264404297,152.2466583251953,148.91014099121094,152.0076446533203,4380230,5.007699164151827
2015-01-13,97.39744567871094,149.91395568847656,152.93499755859375,148.83364868164062,150.3441619873047,4578865,5.010061500764854
2015-01-14,96.77011108398438,148.94837951660156,149.6080322265625,146.97897338867188,148.04971313476562,4906054,5.0035997997218065
2015-01-15,96.00613403320312,147.7724609375,150.06692504882812,147.3804931640625,149.7992401123047,4443826,4.995673664613913
2015-01-16,97.60240936279295,150.2294464111328,150.69789123535156,147.05545043945312,147.05545043945312,6020776,5.0121637681253395
2015-01-20,97.48438262939452,150.0478057861328,150.4110870361328,147.25621032714844,149.8087921142578,8778869,5.010953948561414
2015-01-21,94.46575164794922,145.4015350341797,147.70555114746094,144.4263916015625,146.30018615722656,12444367,4.979499122362671
2015-01-22,96.51544952392578,148.55641174316406,148.87188720703125,145.08604431152344,145.2581329345703,6401625,5.000964763166076
2015-01-23,96.81359100341795,149.01528930664062,150.66921997070312,148.07839965820312,148.2122344970703,5057201,5.004048913477372
2015-01-26,97.11792755126952,149.48374938964844,152.44741821289062,148.91969299316406,151.30018615722656,8250953,5.007187687187704
2015-01-27,95.44711303710938,146.91204833984375,148.26959228515625,145.87954711914062,148.12619018554688,5919942,4.989834097106208
2015-01-28,94.13036346435548,144.88528442382812,147.73422241210938,144.88528442382812,147.2275390625,4702711,4.975942287398026
2015-01-29,96.57135009765624,148.64244079589844,148.73805236816406,142.94454956054688,144.72274780273438,8703557,5.0015436957857835
2015-01-30,95.22354888916016,146.56787109375,148.41299438476562,146.30975341796875,147.14149475097656,6865526,4.987488605090644
2015-02-02,96.0620346069336,147.85850524902344,147.85850524902344,144.84703063964844,147.2275390625,4928961,4.996255770846308
2015-02-03,98.4284896850586,151.50096130371094,151.625244140625,147.94454956054688,147.94454956054688,5794212,5.020591970168309
2015-02-04,97.4906005859375,150.05735778808594,151.73040771484375,149.8087921142578,150.29637145996094,3847711,5.011017606259553
2015-02-05,98.0806884765625,150.965576171875,151.6156768798828,150.23899841308594,150.3728485107422,5495266,5.017051838453584
2015-02-06,98.0243911743164,149.82791137695312,151.12811279296875,149.35946655273438,150.420654296875,3406299,5.009487378005632
2015-02-09,97.41767120361328,148.90057373046875,150.5736083984375,148.5659637451172,149.1395721435547,3198354,5.003278792808589
2015-02-10,99.1752471923828,151.58700561523438,151.58700561523438,148.26004028320312,149.84703063964844,4644868,5.021159754595449
2015-02-11,98.95006561279295,151.24282836914062,152.09368896484375,150.2581329345703,150.82217407226562,3793528,5.01888668004557
2015-02-12,99.15022277832033,151.5487518310547,152.48565673828125,151.13766479492188,151.73995971679688,3486423,5.020907367449142
2015-02-13,100.3261260986328,153.34608459472656,153.72848510742188,151.66348266601562,151.7973175048828,3877417,5.032697357757788
2015-02-17,100.67638397216795,153.88145446777344,154.31166076660156,152.70555114746094,152.72467041015625,3027647,5.036182529800521
2015-02-18,101.44571685791016,155.05735778808594,155.32504272460938,153.57553100585938,154.7418670654297,4558886,5.0437950987132565
2015-02-19,102.50901794433594,156.68260192871094,157.25621032714844,154.34034729003906,154.92352294921875,3665602,5.054222115302013
2015-02-20,102.3589096069336,156.45315551757812,157.11280822753906,154.96176147460938,156.44358825683594,3507238,5.052756639407035
2015-02-23,101.89607238769533,155.74569702148438,157.170166015625,155.35372924804688,157.0076446533203,2839262,5.048224529815512
2015-02-24,103.0969696044922,157.58126831054688,157.73422241210938,154.4072723388672,155.3441619873047,4917874,5.0599413144623115
2015-02-25,101.83350372314452,155.6501007080078,157.70555114746094,155.43020629882812,157.68641662597656,4188812,5.047610543903199
2015-02-26,100.62008666992188,153.79541015625,156.92160034179688,152.74378967285156,156.53919982910156,7437897,5.035623213688978
2015-02-27,101.28937530517578,154.818359375,155.15296936035156,153.11663818359375,153.79541015625,4612860,5.042252554736825
2015-03-02,100.37619018554688,153.4225616455078,154.818359375,152.7820281982422,154.818359375,6190123,5.0331959553381
2015-03-03,100.7201919555664,153.94837951660156,154.63670349121094,152.9636688232422,153.2218017578125,3383182,5.036617348278096
2015-03-04,99.71316528320312,152.4091796875,153.49903869628906,151.73995971679688,153.47991943359375,3800746,5.026568875608489
2015-03-05,100.8140106201172,154.09178161621094,154.397705078125,152.67686462402344,152.829833984375,3966118,5.037548409406237
2015-03-06,99.13771057128906,151.52963256835938,154.34034729003906,151.10899353027344,153.1453094482422,4749049,5.020781200333935
2015-03-09,100.55754852294922,153.69981384277344,154.06309509277344,151.24282836914062,151.24282836914062,5432819,5.03500143937123
2015-03-10,98.70613861083984,150.86997985839844,153.18356323242188,150.86997985839844,152.58126831054688,4812646,5.016418405348948
2015-03-11,98.07440185546876,149.90440368652344,152.14149475097656,149.08221435546875,151.5965576171875,5972555,5.009997782172195
2015-03-12,98.81246185302734,151.03250122070312,151.73995971679688,149.397705078125,149.397705078125,4777396,5.0174950535263525
2015-03-13,96.49821472167967,147.49522399902344,150.5927276611328,146.65391540527344,150.53536987304688,6343049,4.993795795588004
2015-03-16,98.24954223632812,150.17208862304688,150.181640625,147.9923553466797,148.23135375976562,3922082,5.011781893986272
2015-03-17,98.17449188232422,150.05735778808594,150.3728485107422,148.53729248046875,149.33078002929688,3464038,5.011017606259553
2015-03-18,99.95708465576172,152.7820281982422,153.6328887939453,148.94837951660156,149.9521942138672,6002785,5.029012253311406
2015-03-19,99.95708465576172,152.7820281982422,153.8432159423828,151.8260040283203,152.67686462402344,4057016,5.029012253311406
2015-03-20,101.87731170654295,155.71701049804688,155.8317413330078,153.29827880859375,153.87188720703125,9420694,5.048040324626087
2015-03-23,102.9718780517578,157.3900604248047,158.07839965820312,155.5736083984375,155.6118621826172,6202885,5.058727185481122
2015-03-24,101.95236206054688,155.8317413330078,157.6386260986328,155.73614501953125,157.5430145263672,4546021,5.048776843963578
2015-03-25,99.5755615234375,152.1988525390625,155.90821838378906,152.1988525390625,155.90821838378906,5678629,5.025187906234005
2015-03-26,100.4449691772461,153.52772521972656,154.15870666503906,151.92160034179688,152.26577758789062,4598216,5.033881171041316
2015-03-27,100.3261260986328,153.34608459472656,153.8240966796875,152.2275390625,153.71893310546875,3637883,5.032697357757788
2015-03-30,101.74597930908205,155.51625061035156,156.4053497314453,154.15870666503906,154.216064453125,4328348,5.046750231691774
2015-03-31,100.3886489868164,153.44168090820312,155.1912078857422,153.34608459472656,153.9961700439453,4451148,5.033320565899181
2015-04-01,99.56302642822266,152.1797332763672,153.55641174316406,151.42446899414062,153.18356323242188,3871037,5.025062278061647
2015-04-02,100.35736846923828,153.3938751220703,155.3919677734375,151.90248107910156,152.50477600097656,4886494,5.03300896063975
2015-04-06,101.35188293457033,154.91395568847656,155.64053344726562,151.72084045410156,152.66729736328125,3625122,5.042869838190071
2015-04-07,101.37065887451172,154.94264221191406,156.63479614257812,154.51242065429688,154.5602264404297,3292808,5.043054998188043
2015-04-08,101.23307037353516,154.73231506347656,156.35755920410156,153.92926025390625,154.6080322265625,2640418,5.0416966243458115
2015-04-09,101.53949737548828,155.2007598876953,155.32504272460938,153.65200805664062,154.5889129638672,2367621,5.044719503920736
2015-04-10,101.86480712890624,155.69789123535156,156.14723205566406,154.15870666503906,155.2007598876953,2631422,5.047917534980423
2015-04-13,101.56453704833984,155.23899841308594,156.7877655029297,155.21987915039062,155.2294464111328,4046869,5.0449658546188125
2015-04-14,101.51453399658205,155.1625213623047,155.5831756591797,153.71893310546875,155.27725219726562,2844388,5.044473092519039
2015-04-15,102.65914154052734,156.91204833984375,157.70555114746094,155.35372924804688,155.47801208496094,3659745,5.0556854467196874
2015-04-16,102.03370666503906,155.95602416992188,156.76864624023438,155.3919677734375,156.12811279296875,3281197,5.049574071162638
2015-04-17,100.49503326416016,153.6042022705078,154.7418670654297,152.9923553466797,154.63670349121094,4512862,5.034379178871286
2015-04-20,103.92882537841795,158.85276794433594,159.31166076660156,154.78012084960938,154.9713134765625,10051223,5.067977785457235
2015-04-21,102.74046325683594,157.0363311767578,160.0191192626953,156.8355712890625,158.7667236328125,10129046,5.056477187346587
2015-04-22,103.42848205566406,158.08795166015625,158.69981384277344,155.72657775878906,157.16061401367188,4209941,5.063151534228384
2015-04-23,106.48076629638672,162.7533416748047,164.3498992919922,157.87762451171875,157.9636688232422,8614438,5.092235813441973
2015-04-24,106.19307708740234,162.31358337402344,163.33651733398438,161.31930541992188,162.74378967285156,4067266,5.0895301640192425
2015-04-27,106.78728485107422,163.2218017578125,163.94837951660156,162.81069946289062,163.374755859375,3314356,5.095110022810046
2015-04-28,108.78257751464844,166.27151489257812,167.0076446533203,162.5430145263672,163.31739807128906,6084268,5.113622084050526
2015-04-29,109.08277130126952,166.73040771484375,167.4282989501953,165.2007598876953,165.77438354492188,4726246,5.116378182929203
2015-04-30,107.13755798339844,163.75717163085938,166.6156768798828,162.81069946289062,166.12811279296875,5295793,5.0983846697753235
2015-05-01,108.62618255615234,166.03250122070312,166.34799194335938,164.8374786376953,165.5831756591797,3464457,5.112183559678251
2015-05-04,108.81382751464844,166.31930541992188,168.54684448242188,166.06118774414062,166.7973175048828,4213288,5.113909467374142
2015-05-05,108.25711822509766,165.46844482421875,166.56787109375,164.397705078125,165.87954711914062,3758906,5.108780510923409
2015-05-06,107.1668701171875,162.5717010498047,166.3957977294922,161.4340362548828,165.29637145996094,3778780,5.091119141682839
2015-05-07,107.75928497314452,163.47036743164062,164.4168243408203,161.6061248779297,162.170166015625,2585712,5.096631734961335
2015-05-08,108.8243408203125,165.08604431152344,165.70745849609375,164.66539001464844,165.33460998535156,3234860,5.106466818652685
2015-05-11,107.8411865234375,163.5946502685547,165.38241577148438,163.34608459472656,165.05735778808594,2783406,5.097391723564028
2015-05-12,107.4819793701172,163.04971313476562,163.94837951660156,161.4149169921875,163.04971313476562,3098670,5.094055142864051
2015-05-13,108.57222747802734,164.70362854003906,165.14340209960938,163.2409210205078,163.70936584472656,2570545,5.104147668149405
2015-05-14,109.68770599365234,166.3957977294922,166.73040771484375,165.602294921875,165.86997985839844,2551299,5.114369274038726
2015-05-15,109.18984985351562,165.64053344726562,166.73995971679688,165.0095672607422,166.26194763183594,3050764,5.10981997919419
2015-05-18,109.06378936767578,165.44932556152344,165.8604278564453,164.72274780273438,165.8126220703125,2061248,5.108664957970817
2015-05-19,109.32848358154295,165.85086059570312,166.10899353027344,164.3690185546875,165.36329650878906,2639058,5.111088954379919
2015-05-20,109.50497436523438,166.11854553222656,166.76864624023438,164.87571716308594,165.70745849609375,2406114,5.112701663199461
2015-05-21,109.2402572631836,165.71701049804688,166.48184204101562,165.43020629882812,165.69789123535156,2401198,5.110281577570546
2015-05-22,108.534423828125,164.64627075195312,165.7648162841797,164.61758422851562,165.43020629882812,2980786,5.103799359018058
2015-05-26,107.2173309326172,162.64817810058594,164.55067443847656,161.69215393066406,164.54110717773438,4031493,5.091589451507629
2015-05-27,108.3957977294922,164.43594360351562,164.89483642578125,162.9923553466797,163.6328887939453,2891562,5.1025210937828
2015-05-28,108.21305847167967,164.15870666503906,164.28298950195312,163.15487670898438,163.91014099121094,1811044,5.1008336834489265
2015-05-29,106.914794921875,162.18930053710938,163.8145294189453,162.18930053710938,163.8145294189453,4280232,5.088764174876139
2015-06-01,107.2488021850586,162.69598388671875,163.51815795898438,161.5965576171875,162.72467041015625,3122833,5.091883329757572
2015-06-02,106.914794921875,162.18930053710938,162.95411682128906,161.02294921875,162.1988525390625,2689684,5.088764174876139
2015-06-03,107.08494567871094,162.44741821289062,164.01528930664062,162.170166015625,163.0019073486328,2229026,5.090354369178049
2015-06-04,106.11442565917967,160.9751434326172,163.09751892089844,160.54493713378906,162.07456970214844,3220948,5.081249964448029
2015-06-05,105.49683380126952,160.03823852539062,161.48184204101562,159.84703063964844,160.85086059570312,3243123,5.07541277746377
2015-06-08,104.1985855102539,158.06883239746094,159.92352294921875,157.76290893554688,159.818359375,3931600,5.063030586245087
2015-06-09,104.41285705566406,158.3938751220703,158.71893310546875,156.1854705810547,158.06883239746094,3552111,5.065084811474085
2015-06-10,106.45472717285156,161.49139404296875,161.9407196044922,158.75717163085938,159.1682586669922,4895803,5.0844518535832375
2015-06-11,106.36653137207033,161.35755920410156,162.94454956054688,161.12811279296875,161.81643676757812,3623344,5.083622767131586
2015-06-12,105.23844146728516,159.64627075195312,160.89866638183594,159.35946655273438,160.8317413330078,3206095,5.0729605599900855
2015-06-15,104.77838134765624,158.94837951660156,159.64627075195312,157.02676391601562,159.64627075195312,4441002,5.0685794923794045
2015-06-16,105.14389038085938,159.50286865234375,160.03823852539062,158.61376953125,159.01528930664062,3399291,5.0720619073443185
2015-06-17,105.35187530517578,159.818359375,160.46844482421875,158.79541015625,159.6558380126953,2994698,5.07403791643874
2015-06-18,106.0324935913086,160.85086059570312,161.30018615722656,159.70362854003906,159.70362854003906,3484121,5.0804776039704
2015-06-19,105.23844146728516,159.64627075195312,161.0133819580078,159.43594360351562,160.24856567382812,7399404,5.0729605599900855
2015-06-22,105.7048110961914,160.35372924804688,160.93690490722656,159.84703063964844,160.27725219726562,2443247,5.077382182794493
2015-06-23,106.26567840576172,161.20458984375,162.49522399902344,160.2007598876953,160.9751434326172,3871874,5.082674302643297
2015-06-24,105.22584533691406,159.6271514892578,161.4149169921875,159.49330139160156,161.29063415527344,3711313,5.0728407926597265
2015-06-25,104.66493225097656,158.7762908935547,160.73614501953125,158.7762908935547,160.420654296875,2519709,5.067496235988563
2015-06-26,104.27424621582033,158.18356323242188,159.47418212890625,157.9636688232422,158.91969299316406,9357516,5.063756151278457
2015-06-29,102.70497131347656,155.8030548095703,158.07839965820312,155.72657775878906,156.71128845214844,3467176,5.048592740494558
2015-06-30,102.50962829589844,155.50669860839844,156.7877655029297,154.9904327392578,156.7781982421875,3762776,5.0466888085589785
2015-07-01,103.66292572021484,157.25621032714844,158.32696533203125,156.4053497314453,156.7590789794922,3362367,5.057876388137106
2015-07-02,104.04106903076172,157.829833984375,158.04971313476562,157.18930053710938,157.7915802001953,2983924,5.061517452546717
2015-07-06,103.81415557861328,157.48565673828125,157.9636688232422,156.32887268066406,156.625244140625,3221471,5.059334385790343
2015-07-07,103.98433685302734,157.74378967285156,158.07839965820312,155.09559631347656,157.68641662597656,3713195,5.060972132486957
2015-07-08,102.82474517822266,155.98471069335938,157.68641662597656,155.52581787109375,156.7877655029297,2904010,5.049757994070501
2015-07-09,103.25960540771484,156.6443634033203,158.23135375976562,156.50096130371094,158.06883239746094,4392886,5.053978034646267
