Date,adj close_ibm,close_ibm,high_ibm,low_ibm,open_ibm,volume_ibm
2014-11-04,-1.054931640625,155.49713134765625,157.13192749023438,155.10516357421875,157.11280822753906,4442257
2014-11-05,-0.5120391845702983,154.70362854003906,156.34799194335938,154.45506286621094,155.95602416992188,4293516
2014-11-06,0.45966339111328125,154.35946655273438,154.4263916015625,153.011474609375,154.1873779296875,4254710
2014-11-07,0.37891387939451704,154.94264221191406,155.07647705078125,153.7762908935547,154.32122802734375,3655561
2014-11-10,0.8819656372070455,156.30018615722656,157.23709106445312,154.50286865234375,154.78012084960938,5186277
2014-11-11,-0.11799621582032671,156.11854553222656,156.69215393066406,155.44932556152344,156.50096130371094,3696982
2014-11-12,-0.8571624755859375,154.7992401123047,155.8317413330078,154.64627075195312,155.14340209960938,3533597
2014-11-13,0.5403366088867188,155.6309814453125,155.64053344726562,154.68450927734375,154.87571716308594,3388726
2014-11-14,0.8509674072265625,156.9407196044922,157.25621032714844,154.579345703125,154.9713134765625,5207406
2014-11-17,0.0,156.9407196044922,157.71510314941406,156.52008056640625,156.9407196044922,5019649
2014-11-18,-1.4099578857421875,154.7705535888672,157.50477600097656,154.7705535888672,157.48565673828125,5658965
2014-11-19,-0.2856903076172017,154.33078002929688,154.9713134765625,153.88145446777344,154.92352294921875,3977520
2014-11-20,-0.490692138671875,153.57553100585938,154.397705078125,152.7724609375,153.87188720703125,4375523
2014-11-21,0.17391204833985796,153.8432159423828,154.82791137695312,153.68069458007812,154.71319580078125,4264437
2014-11-24,0.7639617919921875,155.0191192626953,156.65391540527344,153.97705078125,154.43594360351562,6923474
2014-11-25,-0.242218017578125,154.64627075195312,156.30975341796875,154.45506286621094,155.49713134765625,4249270
2014-11-26,0.11801910400390625,154.82791137695312,154.9713134765625,153.92926025390625,154.8087921142578,4148436
2014-11-28,0.1366119384765767,155.03823852539062,156.1854705810547,154.34034729003906,155.5927276611328,2516153
2014-12-01,-0.39127349853515625,154.43594360351562,156.13766479492188,154.25430297851562,154.53155517578125,4360146
2014-12-02,0.701881408691392,155.51625061035156,155.5736083984375,154.53155517578125,155.32504272460938,3625122
2014-12-03,1.1490478515625,157.28489685058594,157.28489685058594,154.87571716308594,155.32504272460938,6724839
2014-12-04,-0.2919158935547017,156.8355712890625,157.26577758789062,155.84129333496094,156.7973175048828,4036932
2014-12-05,-0.4844970703124716,156.08985900878906,157.26577758789062,155.74569702148438,156.4149169921875,3152121
2014-12-08,-0.8757705688476705,154.7418670654297,156.10899353027344,154.43594360351562,156.10899353027344,2982146
2014-12-09,0.7018966674804688,155.82217407226562,155.85086059570312,153.72848510742188,153.7667236328125,4038815
2014-12-10,-1.5404129028320455,153.4512481689453,156.14723205566406,152.9923553466797,155.84129333496094,4260149
2014-12-11,0.34781646728515625,153.9866180419922,155.7648162841797,153.46080017089844,153.7476043701172,4173122
2014-12-12,-3.5341415405273295,148.54684448242188,153.44168090820312,148.49903869628906,153.2026824951172,9007838
2014-12-15,-1.4410018920898438,146.32887268066406,149.84703063964844,146.11854553222656,149.07266235351562,6799314
2014-12-16,-1.0248260498047017,144.75143432617188,148.07839965820312,143.88145446777344,145.3441619873047,7094600
2014-12-17,0.32299041748048296,145.24856567382812,146.56787109375,144.46463012695312,144.85659790039062,5367026
2014-12-18,3.5714111328125,150.74569702148438,150.74569702148438,146.55831909179688,146.8260040283203,7638310
2014-12-19,0.5155410766601562,151.53919982910156,153.3556365966797,150.56405639648438,150.56405639648438,9272685
2014-12-22,1.8198471069335795,154.34034729003906,154.7896728515625,151.3671112060547,151.3671112060547,4897895
2014-12-23,0.4968719482422017,155.10516357421875,155.73614501953125,154.50286865234375,155.09559631347656,4229292
2014-12-24,-0.2608489990234375,154.70362854003906,155.82217407226562,154.50286865234375,155.71701049804688,1954033
2014-12-26,0.32297515869139204,155.2007598876953,155.91778564453125,154.88528442382812,155.13385009765625,2000161
2014-12-29,-1.1366348266601562,153.4512481689453,155.2007598876953,152.4378662109375,154.87571716308594,3485063
2014-12-30,-0.28571319580075283,153.011474609375,153.7476043701172,152.76290893554688,152.9827880859375,2960075
2014-12-31,0.24224090576171875,153.3843231201172,154.397705078125,153.32696533203125,153.3556365966797,4196447
2015-01-02,1.0062255859374716,154.93307495117188,156.12811279296875,153.91969299316406,154.216064453125,5779673
2015-01-05,-1.5838851928710795,152.49522399902344,154.17782592773438,152.18930053710938,154.17782592773438,5104898
2015-01-06,-2.1366043090820312,149.2064971923828,152.92543029785156,148.34608459472656,152.64817810058594,6429448
2015-01-07,-0.633544921875,148.23135375976562,150.28680419921875,147.25621032714844,150.28680419921875,4918083
2015-01-08,2.093170166015639,151.45315551757812,152.04588317871094,148.70936584472656,149.3690185546875,4431693
2015-01-09,0.4285736083984233,152.11280822753906,153.28871154785156,150.33460998535156,151.45315551757812,4694762
2015-01-12,-1.6584014892578125,149.5602264404297,152.2466583251953,148.91014099121094,152.0076446533203,4380230
2015-01-13,0.2298126220703125,149.91395568847656,152.93499755859375,148.83364868164062,150.3441619873047,4578865
2015-01-14,-0.6273040771484517,148.94837951660156,149.6080322265625,146.97897338867188,148.04971313476562,4906054
2015-01-15,-0.7639846801757528,147.7724609375,150.06692504882812,147.3804931640625,149.7992401123047,4443826
2015-01-16,1.5962448120117045,150.2294464111328,150.69789123535156,147.05545043945312,147.05545043945312,6020776
2015-01-20,-0.11801147460938921,150.0478057861328,150.4110870361328,147.25621032714844,149.8087921142578,8778869
2015-01-21,-3.0186004638671733,145.4015350341797,147.70555114746094,144.4263916015625,146.30018615722656,12444367
2015-01-22,2.049674987792983,148.55641174316406,148.87188720703125,145.08604431152344,145.2581329345703,6401625
2015-01-23,0.29813385009762783,149.01528930664062,150.66921997070312,148.07839965820312,148.2122344970703,5057201
2015-01-26,0.30434417724610796,149.48374938964844,152.44741821289062,148.91969299316406,151.30018615722656,8250953
2015-01-27,-1.6708221435546875,146.91204833984375,148.26959228515625,145.87954711914062,148.12619018554688,5919942
2015-01-28,-1.3167190551757812,144.88528442382812,147.73422241210938,144.88528442382812,147.2275390625,4702711
2015-01-29,2.440971374511733,148.64244079589844,148.73805236816406,142.94454956054688,144.72274780273438,8703557
2015-01-30,-1.347831726074233,146.56787109375,148.41299438476562,146.30975341796875,147.14149475097656,6865526
2015-02-02,0.8384704589843892,147.85850524902344,147.85850524902344,144.84703063964844,147.2275390625,4928961
2015-02-03,2.3665008544921733,151.50096130371094,151.625244140625,147.94454956054688,147.94454956054688,5794212
2015-02-04,-0.9378890991210938,150.05735778808594,151.73040771484375,149.8087921142578,150.29637145996094,3847711
2015-02-05,0.590080261230483,150.965576171875,151.6156768798828,150.23899841308594,150.3728485107422,5495266
2015-02-06,-0.05634307861328125,149.82791137695312,151.12811279296875,149.35946655273438,150.420654296875,3406299
2015-02-09,-0.6066970825195455,148.90057373046875,150.5736083984375,148.5659637451172,149.1395721435547,3198354
2015-02-10,1.7576293945312642,151.58700561523438,151.58700561523438,148.26004028320312,149.84703063964844,4644868
2015-02-11,-0.22522735595704546,151.24282836914062,152.09368896484375,150.2581329345703,150.82217407226562,3793528
2015-02-12,0.2001800537109375,151.5487518310547,152.48565673828125,151.13766479492188,151.73995971679688,3486423
2015-02-13,1.1758956909179688,153.34608459472656,153.72848510742188,151.66348266601562,151.7973175048828,3877417
2015-02-17,0.3502502441406108,153.88145446777344,154.31166076660156,152.70555114746094,152.72467041015625,3027647
2015-02-18,0.7693405151367188,155.05735778808594,155.32504272460938,153.57553100585938,154.7418670654297,4558886
2015-02-19,1.0633087158203267,156.68260192871094,157.25621032714844,154.34034729003906,154.92352294921875,3665602
2015-02-20,-0.150115966796875,156.45315551757812,157.11280822753906,154.96176147460938,156.44358825683594,3507238
2015-02-23,-0.4628601074218892,155.74569702148438,157.170166015625,155.35372924804688,157.0076446533203,2839262
2015-02-24,1.2009048461914205,157.58126831054688,157.73422241210938,154.4072723388672,155.3441619873047,4917874
2015-02-25,-1.2634429931640625,155.6501007080078,157.70555114746094,155.43020629882812,157.68641662597656,4188812
2015-02-26,-1.2134017944335938,153.79541015625,156.92160034179688,152.74378967285156,156.53919982910156,7437897
2015-02-27,0.6692428588867188,154.818359375,155.15296936035156,153.11663818359375,153.79541015625,4612860
2015-03-02,-0.9132003784179545,153.4225616455078,154.818359375,152.7820281982422,154.818359375,6190123
2015-03-03,0.34401702880857954,153.94837951660156,154.63670349121094,152.9636688232422,153.2218017578125,3383182
2015-03-04,-1.00701904296875,152.4091796875,153.49903869628906,151.73995971679688,153.47991943359375,3800746
2015-03-05,1.1008453369140625,154.09178161621094,154.397705078125,152.67686462402344,152.829833984375,3966118
2015-03-06,-1.6762924194335938,151.52963256835938,154.34034729003906,151.10899353027344,153.1453094482422,4749049
2015-03-09,1.4198608398437358,153.69981384277344,154.06309509277344,151.24282836914062,151.24282836914062,5432819
2015-03-10,-1.8514251708984233,150.86997985839844,153.18356323242188,150.86997985839844,152.58126831054688,4812646
2015-03-11,-0.6317291259765767,149.90440368652344,152.14149475097656,149.08221435546875,151.5965576171875,5972555
2015-03-12,0.7380676269531392,151.03250122070312,151.73995971679688,149.397705078125,149.397705078125,4777396
2015-03-13,-2.314239501953139,147.49522399902344,150.5927276611328,146.65391540527344,150.53536987304688,6343049
2015-03-16,1.7512817382812642,150.17208862304688,150.181640625,147.9923553466797,148.23135375976562,3922082
2015-03-17,-0.07503509521484375,150.05735778808594,150.3728485107422,148.53729248046875,149.33078002929688,3464038
2015-03-18,1.7826080322265625,152.7820281982422,153.6328887939453,148.94837951660156,149.9521942138672,6002785
2015-03-19,0.0,152.7820281982422,153.8432159423828,151.8260040283203,152.67686462402344,4057016
2015-03-20,1.9201889038085938,155.71701049804688,155.8317413330078,153.29827880859375,153.87188720703125,9420694
2015-03-23,1.0945663452148438,157.3900604248047,158.07839965820312,155.5736083984375,155.6118621826172,6202885
2015-03-24,-1.0195159912109375,155.8317413330078,157.6386260986328,155.73614501953125,157.5430145263672,4546021
2015-03-25,-2.3767929077148438,152.1988525390625,155.90821838378906,152.1988525390625,155.90821838378906,5678629
2015-03-26,0.8694381713867188,153.52772521972656,154.15870666503906,151.92160034179688,152.26577758789062,4598216
2015-03-27,-0.1188507080078125,153.34608459472656,153.8240966796875,152.2275390625,153.71893310546875,3637883
2015-03-30,1.4198532104492188,155.51625061035156,156.4053497314453,154.15870666503906,154.216064453125,4328348
2015-03-31,-1.3573226928710795,153.44168090820312,155.1912078857422,153.34608459472656,153.9961700439453,4451148
2015-04-01,-0.8256530761718892,152.1797332763672,153.55641174316406,151.42446899414062,153.18356323242188,3871037
2015-04-02,0.7943954467773438,153.3938751220703,155.3919677734375,151.90248107910156,152.50477600097656,4886494
2015-04-06,0.994529724121108,154.91395568847656,155.64053344726562,151.72084045410156,152.66729736328125,3625122
2015-04-07,0.01875305175779829,154.94264221191406,156.63479614257812,154.51242065429688,154.5602264404297,3292808
2015-04-08,-0.13764190673828125,154.73231506347656,156.35755920410156,153.92926025390625,154.6080322265625,2640418
2015-04-09,0.30648040771484375,155.2007598876953,155.32504272460938,153.65200805664062,154.5889129638672,2367621
2015-04-10,0.3252716064453125,155.69789123535156,156.14723205566406,154.15870666503906,155.2007598876953,2631422
2015-04-13,-0.30023956298828125,155.23899841308594,156.7877655029297,155.21987915039062,155.2294464111328,4046869
2015-04-14,-0.050018310546875,155.1625213623047,155.5831756591797,153.71893310546875,155.27725219726562,2844388
2015-04-15,1.1446304321289205,156.91204833984375,157.70555114746094,155.35372924804688,155.47801208496094,3659745
2015-04-16,-0.6255264282226847,155.95602416992188,156.76864624023438,155.3919677734375,156.12811279296875,3281197
2015-04-17,-1.5386657714843608,153.6042022705078,154.7418670654297,152.9923553466797,154.63670349121094,4512862
2015-04-20,3.433868408203125,158.85276794433594,159.31166076660156,154.78012084960938,154.9713134765625,10051223
2015-04-21,-1.1883926391601562,157.0363311767578,160.0191192626953,156.8355712890625,158.7667236328125,10129046
2015-04-22,0.6880187988281108,158.08795166015625,158.69981384277344,155.72657775878906,157.16061401367188,4209941
2015-04-23,3.0522918701172017,162.7533416748047,164.3498992919922,157.87762451171875,157.9636688232422,8614438
2015-04-24,-0.28766632080078125,162.31358337402344,163.33651733398438,161.31930541992188,162.74378967285156,4067266
2015-04-27,0.5941848754882812,163.2218017578125,163.94837951660156,162.81069946289062,163.374755859375,3314356
2015-04-28,1.9952774047851562,166.27151489257812,167.0076446533203,162.5430145263672,163.31739807128906,6084268
2015-04-29,0.30022430419921875,166.73040771484375,167.4282989501953,165.2007598876953,165.77438354492188,4726246
2015-04-30,-1.9452438354492188,163.75717163085938,166.6156768798828,162.81069946289062,166.12811279296875,5295793
2015-05-01,1.4886169433593892,166.03250122070312,166.34799194335938,164.8374786376953,165.5831756591797,3464457
2015-05-04,0.1876373291015625,166.31930541992188,168.54684448242188,166.06118774414062,166.7973175048828,4213288
2015-05-05,-0.556663513183608,165.46844482421875,166.56787109375,164.397705078125,165.87954711914062,3758906
2015-05-06,-1.0902709960937642,162.5717010498047,166.3957977294922,161.4340362548828,165.29637145996094,3778780
2015-05-07,0.592430114746108,163.47036743164062,164.4168243408203,161.6061248779297,162.170166015625,2585712
2015-05-08,1.0650711059570312,165.08604431152344,165.70745849609375,164.66539001464844,165.33460998535156,3234860
2015-05-11,-0.9831695556640483,163.5946502685547,165.38241577148438,163.34608459472656,165.05735778808594,2783406
2015-05-12,-0.3592071533203267,163.04971313476562,163.94837951660156,161.4149169921875,163.04971313476562,3098670
2015-05-13,1.0902786254882812,164.70362854003906,165.14340209960938,163.2409210205078,163.70936584472656,2570545
2015-05-14,1.115470886230483,166.3957977294922,166.73040771484375,165.602294921875,165.86997985839844,2551299
2015-05-15,-0.49787139892580967,165.64053344726562,166.73995971679688,165.0095672607422,166.26194763183594,3050764
2015-05-18,-0.1260528564452983,165.44932556152344,165.8604278564453,164.72274780273438,165.8126220703125,2061248
2015-05-19,0.26470947265625,165.85086059570312,166.10899353027344,164.3690185546875,165.36329650878906,2639058
2015-05-20,0.1764068603515767,166.11854553222656,166.76864624023438,164.87571716308594,165.70745849609375,2406114
2015-05-21,-0.26467132568360796,165.71701049804688,166.48184204101562,165.43020629882812,165.69789123535156,2401198
2015-05-22,-0.7058486938476562,164.64627075195312,165.7648162841797,164.61758422851562,165.43020629882812,2980786
2015-05-26,-1.3171234130859375,162.64817810058594,164.55067443847656,161.69215393066406,164.54110717773438,4031493
2015-05-27,1.1785125732422017,164.43594360351562,164.89483642578125,162.9923553466797,163.6328887939453,2891562
2015-05-28,-0.1827850341797017,164.15870666503906,164.28298950195312,163.15487670898438,163.91014099121094,1811044
2015-05-29,-1.2982330322265625,162.18930053710938,163.8145294189453,162.18930053710938,163.8145294189453,4280232
2015-06-01,0.33399200439454546,162.69598388671875,163.51815795898438,161.5965576171875,162.72467041015625,3122833
2015-06-02,-0.33399200439454546,162.18930053710938,162.95411682128906,161.02294921875,162.1988525390625,2689684
2015-06-03,0.1701507568359375,162.44741821289062,164.01528930664062,162.170166015625,163.0019073486328,2229026
2015-06-04,-0.9704818725585938,160.9751434326172,163.09751892089844,160.54493713378906,162.07456970214844,3220948
2015-06-05,-0.6176223754882812,160.03823852539062,161.48184204101562,159.84703063964844,160.85086059570312,3243123
2015-06-08,-1.2982330322265625,158.06883239746094,159.92352294921875,157.76290893554688,159.818359375,3931600
2015-06-09,0.21428680419921875,158.3938751220703,158.71893310546875,156.1854705810547,158.06883239746094,3552111
2015-06-10,2.041877746582017,161.49139404296875,161.9407196044922,158.75717163085938,159.1682586669922,4895803
2015-06-11,-0.08825683593747158,161.35755920410156,162.94454956054688,161.12811279296875,161.81643676757812,3623344
2015-06-12,-1.1280670166015767,159.64627075195312,160.89866638183594,159.35946655273438,160.8317413330078,3206095
2015-06-15,-0.46002960205078125,158.94837951660156,159.64627075195312,157.02676391601562,159.64627075195312,4441002
2015-06-16,0.3655090332031108,159.50286865234375,160.03823852539062,158.61376953125,159.01528930664062,3399291
2015-06-17,0.20796966552737217,159.818359375,160.46844482421875,158.79541015625,159.6558380126953,2994698
2015-06-18,0.6806259155273295,160.85086059570312,161.30018615722656,159.70362854003906,159.70362854003906,3484121
2015-06-19,-0.7940750122070312,159.64627075195312,161.0133819580078,159.43594360351562,160.24856567382812,7399404
2015-06-22,0.4663543701171733,160.35372924804688,160.93690490722656,159.84703063964844,160.27725219726562,2443247
2015-06-23,0.5608825683594034,161.20458984375,162.49522399902344,160.2007598876953,160.9751434326172,3871874
2015-06-24,-1.039817810058608,159.6271514892578,161.4149169921875,159.49330139160156,161.29063415527344,3711313
2015-06-25,-0.5609283447265483,158.7762908935547,160.73614501953125,158.7762908935547,160.420654296875,2519709
2015-06-26,-0.39067840576171875,158.18356323242188,159.47418212890625,157.9636688232422,158.91969299316406,9357516
2015-06-29,-1.5692596435547017,155.8030548095703,158.07839965820312,155.72657775878906,156.71128845214844,3467176
2015-06-30,-0.19536590576171875,155.50669860839844,156.7877655029297,154.9904327392578,156.7781982421875,3762776
2015-07-01,1.1532974243164205,157.25621032714844,158.32696533203125,156.4053497314453,156.7590789794922,3362367
2015-07-02,0.37812042236326704,157.829833984375,158.04971313476562,157.18930053710938,157.7915802001953,2983924
2015-07-06,-0.22686004638671875,157.48565673828125,157.9636688232422,156.32887268066406,156.625244140625,3221471
2015-07-07,0.170166015625,157.74378967285156,158.07839965820312,155.09559631347656,157.68641662597656,3713195
2015-07-08,-1.1595840454101562,155.98471069335938,157.68641662597656,155.52581787109375,156.7877655029297,2904010
2015-07-09,0.43483734130860796,156.6443634033203,158.23135375976562,156.50096130371094,158.06883239746094,4392886
2015-07-10,1.9536361694335795,159.6080322265625,160.03823852539062,158.2409210205078,158.374755859375,4747062
2015-07-13,1.5314025878906108,161.93116760253906,162.41873168945312,160.15296936035156,160.54493713378906,4423534
2015-07-14,-0.48526763916014204,161.1950225830078,162.08413696289062,160.84129333496094,161.97897338867188,3164464
2015-07-15,-0.05040740966796875,161.11854553222656,161.8260040283203,160.6118621826172,161.07073974609375,2089908
2015-07-16,1.556587219238267,163.47991943359375,163.5659637451172,161.72084045410156,162.0172119140625,3692275
2015-07-17,0.9516372680664205,164.92352294921875,164.93307495117188,162.6195068359375,162.83938598632812,4556794
2015-07-20,0.44742584228514204,165.602294921875,166.13766479492188,164.56979370117188,165.1912078857422,7717179
2015-07-21,-6.3965911865234375,155.89866638183594,159.034423828125,154.89483642578125,157.11280822753906,14384906
2015-07-22,-1.7141571044921733,153.29827880859375,155.89866638183594,152.67686462402344,155.5736083984375,7512163
2015-07-23,0.86968994140625,154.61758422851562,155.5927276611328,152.8011474609375,153.2218017578125,5265773
2015-07-24,-1.2478408813476562,152.72467041015625,154.8087921142578,152.3996124267578,154.1969451904297,3951997
2015-07-27,-0.42852020263671875,152.07456970214844,153.13575744628906,151.625244140625,152.0076446533203,3876685
2015-07-28,0.6175994873047017,153.011474609375,153.1453094482422,151.52963256835938,152.87762451171875,2846166
2015-07-29,0.6554107666015625,154.0057373046875,154.397705078125,152.3804931640625,152.9636688232422,3533806
2015-07-30,-0.0819244384765625,153.88145446777344,154.30210876464844,152.72467041015625,153.44168090820312,2086456
2015-07-31,0.6491012573242045,154.86614990234375,154.93307495117188,153.5659637451172,154.30210876464844,3744889
2015-08-03,-2.0670547485351705,151.73040771484375,154.73231506347656,150.95602416992188,154.5889129638672,4828022
2015-08-04,-0.6995239257812358,150.66921997070312,151.8355712890625,149.9713134765625,151.4340362548828,5502588
2015-08-05,0.1890258789062358,150.95602416992188,152.52389526367188,150.5544891357422,152.10325622558594,3632549
2015-08-06,-0.17790985107419033,149.4455108642578,150.6118621826172,149.31166076660156,150.21987915039062,3143021
2015-08-07,-0.7625198364258097,148.29827880859375,149.3785858154297,147.55258178710938,149.034423828125,3969465
2015-08-10,1.0357818603515625,149.85659790039062,150.54493713378906,149.25430297851562,149.87571716308594,4825616
2015-08-11,-0.7879638671874716,148.67112731933594,149.13002014160156,148.04971313476562,149.10133361816406,3312787
2015-08-12,0.41303253173826704,149.29254150390625,149.63670349121094,147.1797332763672,147.47610473632812,3724074
2015-08-13,-0.6926345825195312,148.25047302246094,149.22561645507812,147.53346252441406,149.1969451904297,2649936
2015-08-14,0.4321441650390625,148.90057373046875,149.34034729003906,147.7820281982422,148.18356323242188,3374814
2015-08-17,0.3558349609375,149.43594360351562,149.7992401123047,147.89674377441406,148.374755859375,2353082
2015-08-18,-0.19065093994140625,149.14913940429688,149.63670349121094,148.4225616455078,148.67112731933594,2111142
2015-08-19,-1.3153610229492188,147.170166015625,148.8240966796875,146.66348266601562,148.32696533203125,4399894
2015-08-20,-0.813385009765625,145.9464569091797,147.14149475097656,145.7935028076172,146.02294921875,4196029
2015-08-21,-2.4210052490234375,142.30401611328125,146.45315551757812,142.16061401367188,144.8374786376953,7700757
