Date,adj close_meta,close_meta,high_meta,low_meta,open_meta,volume_meta
2014-08-01,,72.36000061035156,73.22000122070312,71.55000305175781,72.22000122070312,43535000
2014-08-04,1.14654541015625,73.51000213623047,73.87999725341797,72.36000061035156,72.36000061035156,30777000
2014-08-05,-0.8175430297851562,72.69000244140625,73.58999633789062,72.18000030517578,73.19999694824219,34986000
2014-08-06,-0.21933746337890625,72.47000122070312,73.72000122070312,71.79000091552734,72.0199966430664,30986000
2014-08-07,0.6978912353515625,73.16999816894531,74.0,72.69999694824219,73.0,38141000
2014-08-08,-0.1096649169921875,73.05999755859375,73.43000030517578,72.55999755859375,73.4000015258789,27202000
2014-08-11,0.3788604736328125,73.44000244140625,73.91000366210938,73.05999755859375,73.45999908447266,24591000
2014-08-12,-0.6081619262695312,72.83000183105469,73.33000183105469,72.22000122070312,73.08999633789062,27419000
2014-08-13,0.9371719360351562,73.7699966430664,74.25,73.05000305175781,73.12000274658203,29266000
2014-08-14,0.528411865234375,74.30000305175781,74.37999725341797,73.69000244140625,73.97000122070312,22207000
2014-08-15,-0.6679916381835938,73.62999725341797,74.6500015258789,73.0,74.31999969482422,38846600
2014-08-18,0.9571151733398438,74.58999633789062,74.72000122070312,73.95999908447266,74.0,23974000
2014-08-19,0.697906494140625,75.29000091552734,75.58000183105469,74.51000213623047,74.80999755859375,26679000
2014-08-20,-0.47856903076171875,74.80999755859375,75.18000030517578,74.62000274658203,74.97000122070312,22917000
2014-08-21,-0.23926544189453125,74.56999969482422,75.19000244140625,74.41000366210938,74.91999816894531,20102000
2014-08-22,0.0,74.56999969482422,74.7300033569336,73.56999969482422,74.33999633789062,20897000
2014-08-25,0.44863128662109375,75.0199966430664,75.27999877929688,74.79000091552734,74.94000244140625,19734000
2014-08-26,0.9371871948242188,75.95999908447266,75.98999786376953,74.7300033569336,75.0,23993000
2014-08-27,-1.3260116577148438,74.62999725341797,75.48999786376953,74.45999908447266,75.2699966430664,36323000
2014-08-28,-0.7676849365234375,73.86000061035156,74.43000030517578,73.7300033569336,74.0,21947000
2014-08-29,0.9571151733398438,74.81999969482422,74.81999969482422,74.01000213623047,74.30000305175781,26241000
