Date,adj close_aapl,close_aapl,high_aapl,low_aapl,open_aapl,volume_aapl,log_close_aapl
2014-08-01,21.209680557250977,24.03249931335449,24.155000686645508,23.70249938964844,23.725000381469727,194044000,3.1794070523862947
2014-08-04,21.09053421020508,23.897499084472656,24.145000457763672,23.792499542236328,24.092500686645508,159832000,3.173773812645189
2014-08-05,20.98684501647949,23.780000686645508,23.920000076293945,23.59000015258789,23.84000015258789,223732000,3.1688449201375515
2014-08-06,20.95154190063477,23.739999771118164,23.8700008392334,23.677499771118164,23.6875,154232000,3.1671613795403326
2014-08-07,20.949317932128903,23.6200008392334,23.987499237060547,23.52499961853028,23.732500076293945,186844000,3.1620938462998422
2014-08-08,21.00697326660156,23.684999465942383,23.70499992370605,23.31999969482422,23.565000534057617,167460000,3.164841913827367
2014-08-11,21.28413963317871,23.997499465942383,24.020000457763672,23.709999084472656,23.8174991607666,146340000,3.177949636000836
2014-08-12,21.279699325561523,23.99250030517578,24.21999931335449,23.90250015258789,24.01000022888184,135180000,3.177741294229278
2014-08-13,21.561298370361328,24.309999465942383,24.309999465942383,24.01000022888184,24.037500381469727,127664000,3.1908877663593924
2014-08-14,21.618955612182617,24.375,24.39249992370605,24.200000762939453,24.332500457763672,112464000,3.193558016883911
2014-08-15,21.72538375854492,24.4950008392334,24.54750061035156,24.21500015258789,24.475000381469727,195804000,3.1984690493519543
2014-08-18,21.987030029296875,24.790000915527344,24.842500686645508,24.4950008392334,24.622499465942383,190288000,3.2104403829784154
2014-08-19,22.290807723999023,25.13249969482422,25.170000076293945,24.82999992370605,24.852500915527344,277596000,3.224161817154763
2014-08-20,22.299671173095703,25.14249992370605,25.272499084472656,24.987499237060547,25.11000061035156,210796000,3.2245596383020367
2014-08-21,22.301889419555664,25.145000457763672,25.23500061035156,25.02750015258789,25.14249992370605,133912000,3.224659087828886
2014-08-22,22.46596908569336,25.32999992370605,25.36750030517578,25.04750061035156,25.07250022888184,176736000,3.2319894610015845
2014-08-25,22.51475524902344,25.38500022888184,25.542499542236328,25.31999969482422,25.44750022888184,161080000,3.2341584574157785
2014-08-26,22.37062263488769,25.22249984741211,25.375,25.21500015258789,25.354999542236328,132608000,3.2277364472507237
2014-08-27,22.64557838439941,25.53249931335449,25.64249992370605,25.174999237060547,25.2549991607666,209476000,3.239952123577117
2014-08-28,22.67218017578125,25.5625,25.69499969482422,25.38999938964844,25.397499084472656,273840000,3.2411264338030206
2014-08-29,22.727617263793945,25.625,25.725000381469727,25.549999237060547,25.71500015258789,178380000,3.2435684374585723
2014-09-02,22.905000686645508,25.825000762939453,25.934999465942383,25.68000030517578,25.76499938964844,214256000,3.251343044548372
2014-09-03,21.938251495361328,24.73500061035156,25.799999237060547,24.645000457763672,25.77499961853028,501684000,3.2082192693552956
2014-09-04,21.756431579589844,24.530000686645508,25.022499084472656,24.44750022888184,24.71249961853028,342872000,3.1998968862624686
2014-09-05,21.944902420043945,24.74250030517578,24.84749984741211,24.57749938964844,24.700000762939453,233828000,3.2085224251227813
2014-09-08,21.809646606445312,24.59000015258789,24.82749938964844,24.512500762939453,24.825000762939453,185426800,3.2023398624333836
2014-09-09,21.72760391235352,24.497499465942383,25.770000457763672,24.03499984741211,24.770000457763672,759385200,3.1985710497273416
2014-09-10,22.39502143859864,25.25,25.27750015258789,24.440000534057617,24.502500534057617,403478400,3.228826155721369
2014-09-11,22.49036407470703,25.357500076293945,25.36000061035156,24.905000686645508,25.102500915527344,249412400,3.233074547276747
2014-09-12,22.54136657714844,25.415000915527344,25.54750061035156,25.270000457763672,25.302499771118164,250504400,3.235339586921975
2014-09-15,22.534711837768555,25.40749931335449,25.762500762939453,25.36000061035156,25.70249938964844,245266000,3.235044379004476
2014-09-16,22.363975524902344,25.21500015258789,25.315000534057617,24.72249984741211,24.950000762939453,267632400,3.2274390615801614
2014-09-17,22.52362060546875,25.395000457763672,25.450000762939453,25.147499084472656,25.3174991607666,243706000,3.2345523222789483
2014-09-18,22.570188522338867,25.44750022888184,25.58749961853028,25.38999938964844,25.482500076293945,149197600,3.236617515338634
2014-09-19,22.386150360107425,25.239999771118164,25.58749961853028,25.125,25.57250022888184,283609600,3.228430028604794
2014-09-22,22.40831756591797,25.26499938964844,25.53499984741211,25.145000457763672,25.450000762939453,211153600,3.229420014585884
2014-09-23,22.758655548095703,25.65999984741211,25.73500061035156,25.13500022888184,25.14999961853028,253608800,3.244933353240963
2014-09-24,22.561317443847656,25.4375,25.71249961853028,25.299999237060547,25.540000915527344,240687200,3.236224463202814
2014-09-25,21.70099639892578,24.467500686645508,25.177499771118164,24.43000030517578,25.127500534057617,400368000,3.1973457343814116
2014-09-26,22.33958625793457,25.1875,25.1875,24.600000381469727,24.63249969482422,249482000,3.226347839706902
2014-09-29,22.19767951965332,25.02750015258789,25.11000061035156,24.65749931335449,24.662500381469727,199065200,3.219975226408311
2014-09-30,22.33958625793457,25.1875,25.38500022888184,25.13249969482422,25.20249938964844,221056400,3.226347839706902
2014-10-01,21.991464614868164,24.795000076293945,25.17250061035156,24.674999237060547,25.147499084472656,205965200,3.210642023018086
2014-10-02,22.15111351013184,24.975000381469727,25.05500030517578,24.51000022888184,24.8174991607666,191031200,3.21787533980868
2014-10-03,22.089031219482425,24.905000686645508,25.052499771118164,24.76000022888184,24.86000061035156,173878400,3.2150686140958347
2014-10-06,22.089031219482425,24.905000686645508,25.162500381469727,24.854999542236328,24.987499237060547,148204800,3.2150686140958347
2014-10-07,21.896127700805664,24.6875,25.030000686645508,24.6825008392334,24.857500076293945,168376800,3.2062970426613404
2014-10-08,22.35067176818848,25.200000762939453,25.27750015258789,24.57749938964844,24.690000534057617,229618800,3.226844024792752
2014-10-09,22.399452209472656,25.2549991607666,25.59499931335449,25.15250015258789,25.38500022888184,309506000,3.2290241226896295
2014-10-10,22.33515167236328,25.1825008392334,25.50749969482422,25.075000762939453,25.17250061035156,265326400,3.2261493421607543
2014-10-13,22.131160736083984,24.95249938964844,25.44499969482422,24.95249938964844,25.332500457763672,214333600,3.2169739931180668
2014-10-14,21.896127700805664,24.6875,25.1299991607666,24.64249992370605,25.09749984741211,254754400,3.2062970426613404
2014-10-15,21.627830505371094,24.38500022888184,24.787500381469727,23.795000076293945,24.49250030517578,403734400,3.1939681985481894
2014-10-16,21.3440055847168,24.065000534057617,24.43000030517578,23.852500915527344,23.887500762939453,288618000,3.180758524947369
2014-10-17,21.656644821166992,24.417499542236328,24.75,24.20249938964844,24.375,272718800,3.1953000695921343
2014-10-20,22.12007141113281,24.940000534057617,24.989999771118164,24.55500030517578,24.57999992370605,310069200,3.2164729616655876
2014-10-21,22.720962524414062,25.61750030517578,25.7549991607666,25.3174991607666,25.7549991607666,378495600,3.2432757236045213
2014-10-22,22.83626747131348,25.747499465942383,26.02750015258789,25.64999961853028,25.709999084472656,273052400,3.248337514275704
2014-10-23,23.2442569732666,26.207500457763672,26.262500762939453,25.90749931335449,26.020000457763672,284298800,3.2660456468114862
2014-10-24,23.33073234558105,26.30500030517578,26.372499465942383,26.13249969482422,26.295000076293945,188215600,3.269759046784207
2014-10-27,23.306337356567383,26.27750015258789,26.3700008392334,26.174999237060547,26.21249961853028,136750800,3.268713065522161
2014-10-28,23.66776657104492,26.684999465942383,26.684999465942383,26.33749961853028,26.350000381469727,192243600,3.2841015897725065
2014-10-29,23.8008041381836,26.834999084472656,26.842500686645508,26.59000015258789,26.662500381469727,210751600,3.289706971511879
2014-10-30,23.72098159790039,26.7450008392334,26.83749961853028,26.475000381469727,26.739999771118164,162619200,3.286347571362289
2014-10-31,23.947145462036133,27.0,27.01000022888184,26.802499771118164,27.002500534057617,178557200,3.295836866004329
2014-11-03,24.25758171081543,27.350000381469727,27.575000762939453,27.002500534057617,27.05500030517578,209130400,3.308716542815695
2014-11-04,24.080183029174805,27.14999961853028,27.372499465942383,26.93000030517578,27.34000015258789,166297600,3.301377032329494
2014-11-05,24.137836456298828,27.21500015258789,27.325000762939453,27.03249931335449,27.27499961853028,149743600,3.3037682974929203
2014-11-06,24.20687484741211,27.174999237060547,27.19750022888184,26.950000762939453,27.14999961853028,139874000,3.302297404932224
2014-11-07,24.27590751647949,27.252500534057617,27.32999992370605,27.137500762939453,27.1875,134766000,3.3051452796170233
2014-11-10,24.235824584960938,27.207500457763672,27.332500457763672,27.167499542236328,27.2549991607666,108782000,3.303492687412987
2014-11-11,24.429574966430664,27.424999237060547,27.4375,27.100000381469727,27.174999237060547,109769200,3.3114549783421703
2014-11-12,24.77474403381348,27.8125,27.857500076293945,27.342500686645508,27.34499931335449,187769600,3.325485559926459
2014-11-13,25.12437057495117,28.20499992370605,28.362499237060547,27.89999961853028,27.950000762939453,238091600,3.33949926448696
2014-11-14,25.4272403717041,28.545000076293945,28.54750061035156,27.802499771118164,28.287500381469727,176254400,3.351481792088983
2014-11-17,25.38492202758789,28.497499465942383,29.31999969482422,28.325000762939453,28.5674991607666,186986800,3.3498163453882888
2014-11-18,25.714519500732425,28.86750030517578,28.92250061035156,28.47249984741211,28.48500061035156,176896000,3.362716405415478
2014-11-19,25.536354064941406,28.667499542236328,28.934999465942383,28.450000762939453,28.86000061035156,167476800,3.355764060962286
2014-11-20,25.90156936645508,29.07749938964844,29.21500015258789,28.71249961853028,28.727500915527344,173582000,3.3699646582405465
2014-11-21,25.93720054626465,29.11750030517578,29.39249992370605,29.00749969482422,29.377500534057617,228717200,3.3713393784755072
2014-11-24,26.41823005676269,29.65749931335449,29.6924991607666,29.155000686645508,29.21249961853028,189803200,3.3897150214006126
2014-11-25,26.188854217529297,29.39999961853028,29.9375,29.362499237060547,29.76749992370605,275361600,3.3809946613694755
2014-11-26,26.500627517700195,29.75,29.77499961853028,29.457500457763672,29.48500061035156,163073200,3.392829131991639
2014-11-28,26.48503875732422,29.732500076293945,29.850000381469727,29.512500762939453,29.8174991607666,99257600,3.392240726185275
2014-12-01,25.625438690185547,28.76749992370605,29.8125,27.8174991607666,29.70249938964844,335256000,3.3592462750633882
2014-12-02,25.527454376220703,28.65749931335449,28.9375,28.1875,28.375,237395600,3.3554151650466153
2014-12-03,25.816951751708984,28.982500076293945,29.08749961853028,28.77750015258789,28.9375,172253600,3.366692202194834
2014-12-04,25.718971252441406,28.872499465942383,29.299999237060547,28.82250022888184,28.9424991607666,168178000,3.362889566510002
2014-12-05,25.60984230041504,28.75,29.020000457763672,28.65999984741211,28.997499465942383,153275600,3.3586377672433594
2014-12-08,25.030845642089844,28.100000381469727,28.662500381469727,27.905000686645508,28.52499961853028,230659600,3.335769589915135
2014-12-09,25.41387939453125,28.530000686645508,28.575000762939453,27.33749961853028,27.54750061035156,240832000,3.350956189292899
2014-12-10,24.930627822875977,27.987499237060547,28.71249961853028,27.88500022888184,28.602500915527344,178261200,3.3317579546648655
2014-12-11,24.857141494750977,27.905000686645508,28.450000762939453,27.834999084472656,28.065000534057617,165606800,3.328805908846937
2014-12-12,24.436250686645508,27.4325008392334,27.967500686645508,27.395000457763672,27.614999771118164,224112400,3.311728472475486
2014-12-15,24.102209091186523,27.0575008392334,27.89999961853028,26.58749961853028,27.674999237060547,268872400,3.2979642622038283
2014-12-16,23.772619247436523,26.6875,27.540000915527344,26.565000534057617,26.592500686645508,243162800,3.284195290988843
2014-12-17,24.364990234375,27.352500915527344,27.459999084472656,26.70499992370605,26.780000686645508,213647200,3.308807965840239
2014-12-18,25.08651351928711,28.162500381469727,28.162500381469727,27.665000915527344,27.967500686645508,236024800,3.3379913193036703
2014-12-19,24.89277648925781,27.94499969482422,28.309999465942383,27.915000915527344,28.065000534057617,353719200,3.3302382818010754
2014-12-22,25.15110206604004,28.23500061035156,28.372499465942383,27.99250030517578,28.040000915527344,180670000,3.3405623647416425
2014-12-23,25.0620231628418,28.13500022888184,28.332500457763672,28.114999771118164,28.3075008392334,104113600,3.337014361020371
2014-12-24,24.94399070739746,28.002500534057617,28.177499771118164,28.002500534057617,28.145000457763672,57918400,3.332293810975541
2014-12-26,25.38492202758789,28.497499465942383,28.6299991607666,28.002500534057617,28.02499961853028,134884000,3.3498163453882888
2014-12-29,25.36711502075196,28.477500915527344,28.6924991607666,28.424999237060547,28.44750022888184,110395600,3.3491143339410767
2014-12-30,25.05756568908692,28.1299991607666,28.479999542236328,28.02750015258789,28.40999984741211,119526000,3.3368365926676593
2014-12-31,24.58100700378418,27.59499931335449,28.28249931335449,27.552499771118164,28.20499992370605,165613600,3.317634572008496
2015-01-02,24.3471736907959,27.332500457763672,27.86000061035156,26.83749961853028,27.84749984741211,212818400,3.3080764870744646
2015-01-05,23.66127014160156,26.5625,27.162500381469727,26.352500915527344,27.07250022888184,257142000,3.2795004466846356
2015-01-06,23.66349029541016,26.565000534057617,26.857500076293945,26.15749931335449,26.63500022888184,263188400,3.279594580006713
2015-01-07,23.99531364440918,26.9375,27.049999237060547,26.674999237060547,26.799999237060547,160423600,3.2935193678639667
2015-01-08,24.917266845703125,27.97249984741211,28.037500381469727,27.174999237060547,27.3075008392334,237458000,3.331221879244814
2015-01-09,24.94399070739746,28.002500534057617,28.3125,27.552499771118164,28.167499542236328,214798000,3.332293810975541
2015-01-12,24.329355239868164,27.3125,28.15749931335449,27.200000762939453,28.14999961853028,198603200,3.307344472855809
2015-01-13,24.54537010192871,27.55500030517578,28.200000762939453,27.227500915527344,27.857500076293945,268367600,3.3161840184103495
2015-01-14,24.45183563232422,27.450000762939453,27.622499465942383,27.125,27.26000022888184,195826400,3.3123661957493264
2015-01-15,23.78821182250977,26.70499992370605,27.51499938964844,26.665000915527344,27.5,240056000,3.2848508109348176
2015-01-16,23.60337448120117,26.497499465942383,26.895000457763672,26.299999237060547,26.75749969482422,314053200,3.277050368764254
2015-01-20,24.211322784423828,27.18000030517578,27.24250030517578,26.625,26.959999084472656,199599600,3.302481419950951
2015-01-21,24.39616203308105,27.387500762939453,27.76499938964844,27.0674991607666,27.237499237060547,194303600,3.3100867327787986
2015-01-22,25.030845642089844,28.100000381469727,28.11750030517578,27.43000030517578,27.565000534057617,215185600,3.335769589915135
2015-01-23,25.16000938415528,28.2450008392334,28.4375,27.88249969482422,28.075000762939453,185859200,3.340916480489861
2015-01-26,25.186731338500977,28.27499961853028,28.59000015258789,28.200000762939453,28.434999465942383,222460000,3.3419780085107704
2015-01-27,24.30485725402832,27.28499984741211,28.1200008392334,27.25749969482422,28.104999542236328,382274800,3.3063370950458224
2015-01-28,25.678884506225582,28.82749938964844,29.530000686645508,28.82749938964844,29.40749931335449,585908400,3.3613297714905883
2015-01-29,26.47835159301757,29.725000381469727,29.79750061035156,28.88999938964844,29.07999992370605,337745600,3.3919884554101416
2015-01-30,26.09087181091309,29.290000915527344,30.0,29.21249961853028,29.600000381469727,334982000,3.3772461920969765
2015-02-02,26.41823005676269,29.65749931335449,29.792499542236328,29.020000457763672,29.512500762939453,250956400,3.3897150214006126
2015-02-03,26.42268180847168,29.662500381469727,29.772499084472656,29.40250015258789,29.625,207662800,3.389883634622218
2015-02-04,26.62532997131348,29.88999938964844,30.127500534057617,29.57749938964844,29.625,280598800,3.397523955875921
2015-02-05,26.81537628173828,29.98500061035156,30.0575008392334,29.8125,30.0049991607666,168984800,3.4006972769757025
2015-02-06,26.58955955505371,29.732500076293945,30.0625,29.612499237060547,30.0049991607666,174826400,3.392240726185275
2015-02-09,26.76618766784668,29.93000030517578,29.959999084472656,29.607500076293945,29.637500762939453,155559200,3.398861332060925
2015-02-10,27.280406951904297,30.5049991607666,30.537500381469727,30.040000915527344,30.042499542236328,248034000,3.4178905770924763
2015-02-11,27.919828414916992,31.21999931335449,31.229999542236328,30.625,30.6924991607666,294247200,3.4410588930935155
2015-02-12,28.273069381713867,31.614999771118164,31.8700008392334,31.39249992370605,31.51499938964844,297898000,3.453631684270917
2015-02-13,28.41168212890625,31.770000457763672,31.81999969482422,31.412500381469727,31.81999969482422,217088800,3.4585224626901017
2015-02-17,28.57936286926269,31.957500457763672,32.220001220703125,31.729999542236328,31.872499465942383,252609600,3.4644069093841785
2015-02-18,28.7783432006836,32.18000030517578,32.19499969482422,31.862499237060547,31.90749931335449,179566800,3.471345151047636
2015-02-19,28.71797561645508,32.11249923706055,32.25749969482422,32.08250045776367,32.119998931884766,149449600,3.4692453386776694
2015-02-20,28.95272827148437,32.375,32.375,32.01250076293945,32.154998779296875,195793600,3.4773865200197016
2015-02-23,29.7352352142334,33.25,33.25,32.415000915527344,32.505001068115234,283896400,3.5040547671018634
2015-02-24,29.5496768951416,33.04249954223633,33.400001525878906,32.79249954223633,33.23500061035156,276912400,3.49779459779604
2015-02-25,28.793991088867188,32.1974983215332,32.900001525878906,32.037498474121094,32.88999938964844,298846800,3.4718887576543414
2015-02-26,29.158422470092773,32.60499954223633,32.717498779296875,31.65250015258789,32.1974983215332,365150000,3.4844656368054885
2015-02-27,28.72021102905273,32.1150016784668,32.64250183105469,32.060001373291016,32.5,248059200,3.469323262974017
2015-03-02,28.861068725585938,32.272499084472656,32.56999969482422,32.07500076293945,32.3125,192386800,3.4742154460300743
2015-03-03,28.921432495117188,32.34000015258789,32.380001068115234,32.022499084472656,32.2400016784668,151265200,3.476304858867201
2015-03-04,28.73810195922852,32.1349983215332,32.38999938964844,32.08000183105469,32.275001525878906,126665200,3.4699457265915132
2015-03-05,28.26189422607422,31.602500915527344,32.1875,31.440000534057617,32.14500045776367,226068400,3.4532362603576674
2015-03-06,28.30436897277832,31.64999961853028,32.342498779296875,31.565000534057617,32.099998474121094,291368400,3.4547381365374292
2015-03-09,28.42510032653809,31.78499984741211,32.39250183105469,31.26499938964844,31.989999771118164,354114000,3.458994475587746
2015-03-10,27.837100982666016,31.127500534057617,31.80500030517578,30.950000762939453,31.602500915527344,275426400,3.43809169000153
2015-03-11,27.329593658447266,30.559999465942383,31.1924991607666,30.52750015258789,31.1875,275756000,3.419691946822612
2015-03-12,27.823692321777344,31.112499237060547,31.225000381469727,30.40749931335449,30.57749938964844,193450800,3.437609643171751
2015-03-13,27.631406784057617,30.897499084472656,31.350000381469727,30.645000457763672,31.100000381469727,207309200,3.4306752448506392
2015-03-16,27.93547248840332,31.237499237060547,31.237499237060547,30.717500686645508,30.96999931335449,143497200,3.4416192717372383
2015-03-17,28.402740478515625,31.76000022888184,31.82999992370605,31.412500381469727,31.475000381469727,204092400,3.458207643585542
